tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
nordkap_s25_A	nordkap	25	A	US	Core destroyed	303	v520	8	67	302	302	59	46	29	0.2203	0.4915	1	58	57	0.0169
nordkap_s25_B	nordkap	25	B	US	Core destroyed	177	v520	13	88	176	176	75	65	37	0.1333	0.4933	1	75	65	0.0
nordkap_s26_A	nordkap	26	A	OPP	Core destroyed	619	v520	8	43	-1	618	35	30	4	0.1429	0.1143	1	35	17	0.0
nordkap_s26_B	nordkap	26	B	US	Core destroyed	373	v520	12	317	372	372	305	294	138	0.0361	0.4525	1	303	292	0.0066
nordkap_s27_A	nordkap	27	A	US	Core destroyed	104	v520	8	36	103	103	28	22	10	0.2143	0.3571	1	28	27	0.0
nordkap_s27_B	nordkap	27	B	OPP	Core destroyed	190	v520	8	-1	-1	189	182	21	5	0.8846	0.0275	0	25	8	0.8626
yulerune_s25_A	yulerune	25	A	US	Core destroyed	188	v520	29	132	187	187	103	100	94	0.0291	0.9126	1	103	100	0.0
yulerune_s25_B	yulerune	25	B	OPP	Core destroyed	336	v520	32	-1	-1	335	304	303	205	0.0033	0.6743	0	304	225	0.0
yulerune_s26_A	yulerune	26	A	US	Core destroyed	233	v520	27	140	232	232	113	113	106	0.0	0.9381	1	113	111	0.0
yulerune_s26_B	yulerune	26	B	US	Core destroyed	335	v520	33	279	334	334	246	246	243	0.0	0.9878	1	246	246	0.0
yulerune_s27_A	yulerune	27	A	OPP	Core destroyed	517	v520	34	-1	-1	516	483	482	479	0.0021	0.9917	0	483	482	0.0
yulerune_s27_B	yulerune	27	B	OPP	Core destroyed	242	v520	31	-1	-1	241	211	103	59	0.5118	0.2796	0	104	65	0.5071
