tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
nordkap_s12_B	nordkap	12	B	US	Core destroyed	344	flagoff	8	5	4	23	-1	-1	244	85	0.3484	2.049	4	1	23,5,4,8,15	344	1	9,6
yulerune_s10_A	yulerune	10	A	US	Core destroyed	261	flagoff	8	7	32	66	-1	-1	236	230	0.9746	2.966	6	1	32,66,44,34,46,39,43	261	0	16,9
yulerune_s10_B	yulerune	10	B	US	Core destroyed	168	flagoff	8	6	32	52	-1	-1	146	134	0.9178	4.11	5	1	42,45,52,42,38,32	168	1	2,9
yulerune_s11_A	yulerune	11	A	US	Core destroyed	332	flagoff	8	5	38	57	-1	-1	307	301	0.9805	1.629	5	0	38,44,57,54,50	332	0	16,9
yulerune_s11_B	yulerune	11	B	OPP	Core destroyed	246	flagoff	8	6	36	73	-1	-1	84	44	0.5238	7.143	6	0	48,53,73,56,36,40	246	1	2,9
yulerune_s12_A	yulerune	12	A	US	Core destroyed	573	flagoff	8	5	32	47	-1	-1	548	544	0.9927	0.912	5	0	32,38,35,40,47	573	0	16,9
yulerune_s12_B	yulerune	12	B	OPP	Core destroyed	310	flagoff	8	7	32	63	-1	-1	285	160	0.5614	2.456	5	2	44,37,63,34,60,32,40	310	1	2,9
atoll_s13_A	atoll	13	A	US	Core destroyed	416	flagoff	8	6	7	222	-1	-1	341	269	0.7889	1.76	4	2	97,10,170,7,175,222	416	0	14,2
atoll_s13_B	atoll	13	B	OPP	Core destroyed	375	flagoff	8	6	8	86	-1	-1	192	8	0.0417	3.125	5	1	60,9,66,8,79,86	375	1	2,14
atoll_s14_A	atoll	14	A	US	Core destroyed	251	flagoff	8	7	8	137	-1	-1	247	9	0.0364	2.834	6	1	10,8,49,68,43,137,114	251	0	14,2
atoll_s14_B	atoll	14	B	OPP	Core destroyed	256	flagoff	8	2	46	63	-1	-1	74	2	0.027	2.703	1	1	63,46	256	1	2,14
atoll_s15_A	atoll	15	A	US	Core destroyed	621	flagoff	8	5	7	409	-1	-1	332	42	0.1265	1.506	5	0	16,7,405,11,409	621	0	14,2
atoll_s15_B	atoll	15	B	US	Core destroyed	164	flagoff	8	7	7	46	-1	-1	160	33	0.2062	4.375	7	0	26,46,20,30,7,8,38	164	1	2,14
drakkarfjord_s13_A	drakkarfjord	13	A	OPP	Core destroyed	357	flagoff	8	7	10	43	-1	-1	78	0	0.0	8.974	6	1	10,11,31,33,43,36,40	357	0	26,4
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	192	flagoff	8	8	10	81	81	81	148	0	0.0	5.405	7	1	74,78,71,81,20,14,11,10	192	1	2,24
drakkarfjord_s14_A	drakkarfjord	14	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	10	308	-1	308	195	4	0.0205	4.103	7	1	10,11,31,308,33,43,36,40	1000	0	26,4
drakkarfjord_s14_B	drakkarfjord	14	B	US	Core destroyed	249	flagoff	8	8	10	46	-1	46	241	177	0.7344	3.32	6	2	46,42,10,36,11,35,17,21	249	1	2,24
drakkarfjord_s15_A	drakkarfjord	15	A	OPP	Core destroyed	647	flagoff	8	7	10	43	-1	-1	218	65	0.2982	3.211	6	1	10,11,31,33,43,36,40	647	0	26,4
drakkarfjord_s15_B	drakkarfjord	15	B	US	Core destroyed	171	flagoff	8	8	10	46	46	46	163	0	0.0	4.908	7	1	40,36,46,33,21,14,11,10	171	1	2,24
glacierkeep_s13_A	glacierkeep	13	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	59	-1	59	357	4	0.0112	2.241	7	1	46,56,18,59,17,10,14,9	1000	0	14,26
glacierkeep_s13_B	glacierkeep	13	B	US	Core destroyed	293	flagoff	8	8	9	36	48	36	207	100	0.4831	3.865	8	0	36,32,14,29,9,25,10,22	293	1	14,2
glacierkeep_s14_A	glacierkeep	14	A	US	Core destroyed	216	flagoff	8	8	10	49	49	49	210	181	0.8619	3.81	8	0	45,47,30,49,18,11,15,10	216	0	14,26
glacierkeep_s14_B	glacierkeep	14	B	US	Core destroyed	697	flagoff	8	8	9	50	50	50	277	214	0.7726	2.888	8	0	36,32,50,28,10,22,9,19	697	1	14,2
glacierkeep_s15_A	glacierkeep	15	A	US	Core destroyed	169	flagoff	8	8	9	45	45	45	163	138	0.8466	4.908	7	1	40,42,23,45,19,10,14,9	169	0	14,26
glacierkeep_s15_B	glacierkeep	15	B	US	Core destroyed	933	flagoff	8	8	9	36	44	36	202	158	0.7822	3.96	8	0	36,32,14,29,9,25,10,22	933	1	14,2
midgard_s13_A	midgard	13	A	US	Core destroyed	237	flagoff	8	6	59	80	-1	-1	188	178	0.9468	3.191	5	1	74,70,80,66,59,63	237	0	26,26
midgard_s13_B	midgard	13	B	OPP	Core destroyed	218	flagoff	8	7	58	86	-1	-1	171	142	0.8304	4.094	6	1	70,70,66,86,58,83,73	218	1	2,2
midgard_s14_A	midgard	14	A	US	Core destroyed	289	flagoff	8	7	53	102	-1	-1	243	240	0.9877	2.881	6	1	53,90,57,102,69,76,72	289	0	26,26
midgard_s14_B	midgard	14	B	OPP	Core destroyed	218	flagoff	8	7	58	86	-1	-1	171	142	0.8304	4.094	6	1	70,70,66,86,58,83,73	218	1	2,2
midgard_s15_A	midgard	15	A	US	Core destroyed	385	flagoff	8	7	53	103	-1	-1	339	336	0.9912	2.065	5	2	53,96,57,103,63,70,66	385	0	26,26
midgard_s15_B	midgard	15	B	US	Core destroyed	280	flagoff	8	6	55	80	-1	-1	235	163	0.6936	2.553	6	0	62,66,59,55,80,77	280	1	2,2
nordkap_s13_A	nordkap	13	A	US	Core destroyed	349	flagoff	8	8	5	68	68	68	347	320	0.9222	2.305	8	0	47,65,22,68,43,6,10,5	349	0	9,18
nordkap_s13_B	nordkap	13	B	OPP	Core destroyed	216	flagoff	8	5	5	79	-1	-1	108	81	0.75	4.63	5	0	79,67,5,6,21	216	1	9,6
nordkap_s14_A	nordkap	14	A	OPP	Core destroyed	159	flagoff	8	4	5	43	-1	-1	125	113	0.904	3.2	4	0	43,39,6,5	159	0	9,18
nordkap_s14_B	nordkap	14	B	US	Core destroyed	214	flagoff	8	8	5	35	35	35	212	176	0.8302	3.774	7	1	32,30,35,21,5,15,8,9	214	1	9,6
nordkap_s15_A	nordkap	15	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	5	44	49	44	293	156	0.5324	2.73	8	0	21,25,18,32,18,6,44,5	1000	0	9,18
nordkap_s15_B	nordkap	15	B	OPP	Core destroyed	227	flagoff	8	6	5	143	-1	-1	173	70	0.4046	3.468	6	0	16,18,10,5,143,6	227	1	9,6
yulerune_s13_A	yulerune	13	A	OPP	Core destroyed	290	flagoff	8	5	30	48	-1	-1	189	157	0.8307	2.646	5	0	30,38,41,47,48	290	0	16,9
yulerune_s13_B	yulerune	13	B	OPP	Core destroyed	213	flagoff	8	7	32	54	-1	-1	189	187	0.9894	3.704	5	2	42,37,54,34,54,32,43	213	1	2,9
yulerune_s14_A	yulerune	14	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	6	32	52	-1	-1	975	973	0.9979	0.615	6	0	32,34,52,42,49,45	1000	0	16,9
yulerune_s14_B	yulerune	14	B	OPP	Core destroyed	159	flagoff	8	5	39	55	-1	-1	133	34	0.2556	3.759	5	0	55,51,48,43,39	159	1	2,9
yulerune_s15_A	yulerune	15	A	US	Core destroyed	176	flagoff	8	7	37	90	-1	-1	151	146	0.9669	4.636	5	2	37,90,45,41,51,43,50	176	0	16,9
yulerune_s15_B	yulerune	15	B	US	Core destroyed	173	flagoff	8	6	33	58	-1	-1	146	138	0.9452	4.11	5	1	33,52,58,49,45,37	173	1	2,9
atoll_s16_A	atoll	16	A	OPP	Core destroyed	367	flagoff	8	4	7	16	-1	-1	53	0	0.0	7.547	4	0	7,9,16,12	367	0	14,2
atoll_s16_B	atoll	16	B	OPP	Core destroyed	128	flagoff	8	2	48	49	-1	-1	45	0	0.0	4.444	2	0	49,48	128	1	2,14
atoll_s17_A	atoll	17	A	OPP	Core destroyed	549	flagoff	8	6	7	63	-1	-1	170	17	0.1	3.529	6	0	43,63,7,9,16,12	549	0	14,2
atoll_s17_B	atoll	17	B	US	Core destroyed	158	flagoff	8	6	7	43	-1	-1	154	38	0.2468	3.896	6	0	39,43,36,7,8,21	158	1	2,14
atoll_s18_A	atoll	18	A	US	Core destroyed	370	flagoff	8	6	7	48	-1	-1	366	86	0.235	1.639	5	1	7,33,48,14,18,17	370	0	14,2
atoll_s18_B	atoll	18	B	OPP	Core destroyed	186	flagoff	8	5	8	35	-1	-1	118	51	0.4322	4.237	4	1	20,35,12,32,8	186	1	2,14
drakkarfjord_s16_A	drakkarfjord	16	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	10	132	-1	132	992	77	0.0776	0.806	6	2	10,11,31,132,33,43,36,40	1000	0	26,4
drakkarfjord_s16_B	drakkarfjord	16	B	US	Core destroyed	469	flagoff	8	8	10	46	46	46	461	0	0.0	1.735	7	1	40,36,46,33,21,14,11,10	469	1	2,24
drakkarfjord_s17_A	drakkarfjord	17	A	US	Core destroyed	191	flagoff	8	8	10	77	105	77	183	23	0.1257	4.372	7	1	10,11,31,77,33,43,36,40	191	0	26,4
drakkarfjord_s17_B	drakkarfjord	17	B	US	Core destroyed	171	flagoff	8	8	10	46	46	46	163	0	0.0	4.908	7	1	40,36,46,33,21,14,11,10	171	1	2,24
drakkarfjord_s18_A	drakkarfjord	18	A	OPP	Core destroyed	758	flagoff	8	2	10	11	-1	-1	105	0	0.0	1.905	1	1	10,11	758	0	26,4
drakkarfjord_s18_B	drakkarfjord	18	B	US	Core destroyed	325	flagoff	8	8	10	46	107	46	233	108	0.4635	3.433	6	2	46,42,10,36,11,35,17,21	325	1	2,24
glacierkeep_s16_A	glacierkeep	16	A	US	Core destroyed	201	flagoff	8	8	9	49	49	49	195	55	0.2821	4.103	8	0	44,46,29,49,17,10,14,9	201	0	14,26
glacierkeep_s16_B	glacierkeep	16	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	41	46	41	994	89	0.0895	0.805	8	0	33,29,41,26,9,22,10,19	1000	1	14,2
glacierkeep_s17_A	glacierkeep	17	A	US	Core destroyed	205	flagoff	8	8	9	47	47	47	199	172	0.8643	4.02	8	0	42,44,23,47,19,10,14,9	205	0	14,26
glacierkeep_s17_B	glacierkeep	17	B	US	Core destroyed	165	flagoff	8	8	9	45	53	45	130	61	0.4692	6.154	8	0	33,35,20,38,9,42,10,45	165	1	14,2
glacierkeep_s18_A	glacierkeep	18	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	60	60	60	982	4	0.0041	0.815	7	1	46,57,18,60,17,10,14,9	1000	0	14,26
glacierkeep_s18_B	glacierkeep	18	B	US	Core destroyed	185	flagoff	8	8	9	36	49	36	158	122	0.7722	5.063	8	0	36,32,14,29,9,25,10,22	185	1	14,2
midgard_s16_A	midgard	16	A	US	Core destroyed	209	flagoff	8	7	52	101	-1	-1	166	154	0.9277	4.217	5	2	65,98,65,101,59,52,56	209	0	26,26
midgard_s16_B	midgard	16	B	OPP	Core destroyed	412	flagoff	8	6	59	85	-1	-1	283	237	0.8375	2.12	6	0	64,71,61,59,85,82	412	1	2,2
midgard_s17_A	midgard	17	A	US	Core destroyed	252	flagoff	8	7	54	113	-1	-1	206	203	0.9854	3.398	5	2	54,105,58,113,80,88,83	252	0	26,26
midgard_s17_B	midgard	17	B	US	Core destroyed	213	flagoff	8	5	57	66	-1	-1	167	164	0.982	2.994	5	0	66,60,63,57,66	213	1	2,2
midgard_s18_A	midgard	18	A	OPP	Core destroyed	232	flagoff	8	7	53	121	-1	-1	187	182	0.9733	3.743	5	2	53,105,57,121,61,68,64	232	0	26,26
midgard_s18_B	midgard	18	B	OPP	Core destroyed	280	flagoff	8	7	54	87	-1	-1	132	93	0.7045	5.303	5	2	61,54,63,57,80,87,80	280	1	2,2
nordkap_s16_A	nordkap	16	A	OPP	Core destroyed	221	flagoff	8	7	5	28	-1	-1	54	31	0.5741	12.963	7	0	23,25,15,28,6,10,5	221	0	9,18
nordkap_s16_B	nordkap	16	B	US	Core destroyed	357	flagoff	8	6	5	327	-1	-1	308	174	0.5649	1.948	6	0	29,24,25,5,6,327	357	1	9,6
nordkap_s17_A	nordkap	17	A	US	Core destroyed	465	flagoff	8	8	4	60	60	60	417	286	0.6859	1.918	6	2	23,60,55,5,28,4,8,7	465	0	9,18
nordkap_s17_B	nordkap	17	B	OPP	Core destroyed	482	flagoff	8	4	5	28	-1	-1	204	55	0.2696	1.961	3	1	26,28,5,6	482	1	9,6
nordkap_s18_A	nordkap	18	A	OPP	Core destroyed	417	flagoff	8	8	4	27	39	27	266	234	0.8797	3.008	6	2	25,27,19,5,14,4,8,7	417	0	9,18
nordkap_s18_B	nordkap	18	B	OPP	Core destroyed	227	flagoff	8	6	5	60	-1	-1	158	98	0.6203	3.797	6	0	16,28,60,5,6,36	227	1	9,6
yulerune_s16_A	yulerune	16	A	US	Core destroyed	247	flagoff	8	7	39	71	-1	-1	216	212	0.9815	3.241	6	1	46,71,42,40,44,39,47	247	0	16,9
yulerune_s16_B	yulerune	16	B	US	Core destroyed	237	flagoff	8	6	34	64	-1	-1	214	194	0.9065	2.804	6	0	53,56,52,57,34,64	237	1	2,9
yulerune_s17_A	yulerune	17	A	OPP	Core destroyed	357	flagoff	8	5	39	50	-1	-1	332	320	0.9639	1.506	5	0	39,45,45,50,50	357	0	16,9
yulerune_s17_B	yulerune	17	B	OPP	Core destroyed	445	flagoff	8	6	32	49	-1	-1	420	154	0.3667	1.429	5	1	47,43,49,40,36,32	445	1	2,9
yulerune_s18_A	yulerune	18	A	US	Core destroyed	579	flagoff	8	5	32	43	-1	-1	554	548	0.9892	0.903	5	0	32,43,34,39,43	579	0	16,9
yulerune_s18_B	yulerune	18	B	OPP	Core destroyed	389	flagoff	8	6	41	71	-1	-1	363	351	0.9669	1.653	6	0	60,55,52,71,50,41	389	1	2,9
atoll_s19_A	atoll	19	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	5	7	194	-1	-1	141	5	0.0355	3.546	3	2	16,7,11,194,97	1000	0	14,2
atoll_s19_B	atoll	19	B	US	Titanium collected (tiebreak)	1000	flagoff	8	4	8	38	-1	-1	194	7	0.0361	2.062	4	0	10,38,8,30	1000	1	2,14
atoll_s20_A	atoll	20	A	US	Core destroyed	233	flagoff	8	6	8	90	-1	-1	229	84	0.3668	2.62	6	0	13,8,90,48,84,70	233	0	14,2
atoll_s20_B	atoll	20	B	OPP	Core destroyed	164	flagoff	8	4	7	47	-1	-1	85	10	0.1176	4.706	4	0	17,47,7,39	164	1	2,14
atoll_s21_A	atoll	21	A	US	Core destroyed	180	flagoff	8	6	8	120	-1	-1	176	25	0.142	3.409	6	0	106,8,77,120,65,69	180	0	14,2
atoll_s21_B	atoll	21	B	US	Core destroyed	857	flagoff	8	6	8	794	-1	-1	189	73	0.3862	3.175	6	0	794,62,8,93,47,49	857	1	2,14
drakkarfjord_s19_A	drakkarfjord	19	A	US	Core destroyed	129	flagoff	8	8	10	37	42	37	121	65	0.5372	6.612	7	1	10,11,37,18,33,22,30,26	129	0	26,4
drakkarfjord_s19_B	drakkarfjord	19	B	US	Core destroyed	173	flagoff	8	8	10	46	46	46	165	0	0.0	4.848	7	1	40,36,46,33,21,14,11,10	173	1	2,24
drakkarfjord_s20_A	drakkarfjord	20	A	US	Core destroyed	498	flagoff	8	8	10	109	115	109	266	79	0.297	3.008	6	2	10,11,30,109,32,44,35,41	498	0	26,4
drakkarfjord_s20_B	drakkarfjord	20	B	US	Core destroyed	576	flagoff	8	7	10	166	-1	-1	283	0	0.0	2.473	6	1	166,44,163,91,14,11,10	576	1	2,24
drakkarfjord_s21_A	drakkarfjord	21	A	OPP	Core destroyed	801	flagoff	8	7	10	99	-1	-1	212	50	0.2358	3.302	5	2	10,11,29,31,99,34,42	801	0	26,4
drakkarfjord_s21_B	drakkarfjord	21	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	10	35	40	35	419	10	0.0239	1.909	6	2	35,31,10,28,11,24,17,21	1000	1	2,24
glacierkeep_s19_A	glacierkeep	19	A	OPP	Core destroyed	626	flagoff	8	8	9	48	48	48	179	63	0.352	4.469	7	1	40,44,21,48,17,10,14,9	626	0	14,26
glacierkeep_s19_B	glacierkeep	19	B	US	Core destroyed	205	flagoff	8	8	9	36	56	36	199	62	0.3116	4.02	8	0	36,32,14,29,9,25,10,22	205	1	14,2
glacierkeep_s20_A	glacierkeep	20	A	US	Titanium collected (tiebreak)	813	flagoff	8	8	9	42	42	42	329	76	0.231	2.432	8	0	37,39,21,42,17,10,14,9	813	0	14,26
glacierkeep_s20_B	glacierkeep	20	B	US	Core destroyed	245	flagoff	8	8	9	36	49	36	239	86	0.3598	3.347	8	0	36,32,14,29,9,25,10,22	245	1	14,2
glacierkeep_s21_A	glacierkeep	21	A	US	Core destroyed	289	flagoff	8	8	9	41	41	41	283	256	0.9046	2.827	8	0	36,38,21,41,17,10,14,9	289	0	14,26
glacierkeep_s21_B	glacierkeep	21	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	41	42	41	395	42	0.1063	2.025	8	0	33,29,41,26,9,22,10,19	1000	1	14,2
midgard_s19_A	midgard	19	A	OPP	Core destroyed	465	flagoff	8	7	52	81	-1	-1	217	147	0.6774	3.226	5	2	52,77,56,81,60,65,63	465	0	26,26
midgard_s19_B	midgard	19	B	US	Core destroyed	182	flagoff	8	6	59	95	-1	-1	136	133	0.9779	4.412	5	1	71,76,68,59,90,95	182	1	2,2
midgard_s20_A	midgard	20	A	OPP	Core destroyed	493	flagoff	8	7	51	139	-1	-1	449	173	0.3853	1.559	5	2	51,132,55,139,69,117,79	493	0	26,26
midgard_s20_B	midgard	20	B	US	Core destroyed	184	flagoff	8	6	57	81	-1	-1	136	133	0.9779	4.412	4	2	61,57,64,64,81,76	184	1	2,2
midgard_s21_A	midgard	21	A	US	Core destroyed	162	flagoff	8	7	52	90	-1	-1	118	109	0.9237	5.932	6	1	52,75,56,90,60,60,63	162	0	26,26
midgard_s21_B	midgard	21	B	OPP	Core destroyed	135	flagoff	8	5	52	68	-1	-1	91	82	0.9011	5.495	5	0	68,67,65,57,52	135	1	2,2
nordkap_s19_A	nordkap	19	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	5	34	-1	-1	998	988	0.99	0.701	7	0	24,31,21,34,17,6,5	1000	0	9,18
nordkap_s19_B	nordkap	19	B	OPP	Core destroyed	314	flagoff	8	8	5	109	109	109	201	140	0.6965	3.98	7	1	16,18,10,53,5,109,6,40	314	1	9,6
nordkap_s20_A	nordkap	20	A	US	Core destroyed	412	flagoff	8	8	5	57	158	57	378	305	0.8069	2.116	7	1	23,27,22,34,19,6,57,5	412	0	9,18
nordkap_s20_B	nordkap	20	B	OPP	Core destroyed	162	flagoff	8	6	5	25	-1	-1	93	62	0.6667	6.452	6	0	25,21,16,6,5,11	162	1	9,6
nordkap_s21_A	nordkap	21	A	OPP	Core destroyed	162	flagoff	8	5	5	40	-1	-1	160	70	0.4375	3.125	5	0	31,37,40,6,5	162	0	9,18
nordkap_s21_B	nordkap	21	B	OPP	Core destroyed	331	flagoff	8	5	5	56	-1	-1	233	138	0.5923	2.146	5	0	19,21,5,56,6	331	1	9,6
yulerune_s19_A	yulerune	19	A	US	Core destroyed	133	flagoff	8	7	28	66	-1	-1	111	105	0.9459	6.306	6	1	51,66,33,28,35,43,38	133	0	16,9
yulerune_s19_B	yulerune	19	B	US	Core destroyed	229	flagoff	8	6	32	68	-1	-1	204	196	0.9608	2.941	6	0	53,47,44,68,38,32	229	1	2,9
yulerune_s20_A	yulerune	20	A	US	Core destroyed	309	flagoff	8	6	29	45	-1	-1	270	232	0.8593	2.222	6	0	29,38,41,42,44,45	309	0	16,9
yulerune_s20_B	yulerune	20	B	OPP	Core destroyed	249	flagoff	8	6	36	55	-1	-1	221	211	0.9548	2.715	6	0	44,48,55,51,36,39	249	1	2,9
yulerune_s21_A	yulerune	21	A	US	Core destroyed	244	flagoff	8	6	32	46	-1	-1	219	212	0.968	2.74	5	1	32,38,39,46,41,44	244	0	16,9
yulerune_s21_B	yulerune	21	B	OPP	Core destroyed	400	flagoff	8	7	36	85	-1	-1	268	250	0.9328	2.612	6	1	44,48,64,48,85,36,41	400	1	2,9
atoll_s22_A	atoll	22	A	US	Core destroyed	337	flagoff	8	5	7	307	-1	-1	204	3	0.0147	2.451	4	1	194,43,7,307,9	337	0	14,2
atoll_s22_B	atoll	22	B	OPP	Core destroyed	206	flagoff	8	7	7	59	-1	-1	95	24	0.2526	7.368	6	1	55,59,9,42,7,21,26	206	1	2,14
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	flagoff	8	5	7	123	-1	-1	244	6	0.0246	2.049	4	1	10,123,7,77,73	1000	0	14,2
atoll_s23_B	atoll	23	B	US	Core destroyed	600	flagoff	8	8	7	420	-1	420	309	199	0.644	2.589	7	1	51,55,9,30,7,420,17,22	600	1	2,14
atoll_s24_A	atoll	24	A	US	Core destroyed	161	flagoff	8	8	8	69	69	69	157	77	0.4904	5.096	7	1	13,8,61,42,69,44,52,47	161	0	14,2
atoll_s24_B	atoll	24	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	5	7	61	-1	-1	374	32	0.0856	1.337	4	1	61,26,7,8,9	1000	1	2,14
drakkarfjord_s22_A	drakkarfjord	22	A	US	Core destroyed	513	flagoff	8	4	10	338	-1	-1	206	17	0.0825	1.942	2	2	10,11,338,104	513	0	26,4
drakkarfjord_s22_B	drakkarfjord	22	B	US	Core destroyed	163	flagoff	8	8	10	46	46	46	155	0	0.0	5.161	7	1	40,36,46,33,21,14,11,10	163	1	2,24
drakkarfjord_s23_A	drakkarfjord	23	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	10	37	42	37	268	104	0.3881	2.985	7	1	10,11,37,18,33,22,30,26	1000	0	26,4
drakkarfjord_s23_B	drakkarfjord	23	B	OPP	Core destroyed	308	flagoff	8	3	10	14	-1	-1	47	0	0.0	6.383	2	1	14,11,10	308	1	2,24
drakkarfjord_s24_A	drakkarfjord	24	A	US	Core destroyed	496	flagoff	8	8	10	74	170	74	488	37	0.0758	1.639	7	1	10,11,31,74,33,43,36,40	496	0	26,4
drakkarfjord_s24_B	drakkarfjord	24	B	US	Core destroyed	997	flagoff	8	8	10	70	179	70	202	0	0.0	3.96	7	1	64,66,29,70,58,14,11,10	997	1	2,24
glacierkeep_s22_A	glacierkeep	22	A	US	Core destroyed	313	flagoff	8	8	9	60	-1	60	297	169	0.569	2.694	7	1	43,57,18,60,17,10,14,9	313	0	14,26
glacierkeep_s22_B	glacierkeep	22	B	US	Core destroyed	245	flagoff	8	8	9	36	49	36	239	66	0.2762	3.347	8	0	36,32,14,29,9,25,10,22	245	1	14,2
glacierkeep_s23_A	glacierkeep	23	A	US	Core destroyed	128	flagoff	8	8	9	47	47	47	122	36	0.2951	6.557	8	0	42,44,27,47,17,10,14,9	128	0	14,26
glacierkeep_s23_B	glacierkeep	23	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	41	46	41	994	89	0.0895	0.805	8	0	33,29,41,26,9,22,10,19	1000	1	14,2
glacierkeep_s24_A	glacierkeep	24	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	44	44	44	994	969	0.9748	0.805	8	0	39,41,29,44,17,10,14,9	1000	0	14,26
glacierkeep_s24_B	glacierkeep	24	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	45	61	45	748	56	0.0749	1.07	8	0	33,35,20,38,9,42,10,45	1000	1	14,2
midgard_s22_A	midgard	22	A	US	Core destroyed	362	flagoff	8	6	53	84	-1	-1	320	316	0.9875	1.875	6	0	53,84,57,63,70,66	362	0	26,26
midgard_s22_B	midgard	22	B	US	Core destroyed	191	flagoff	8	6	54	77	-1	-1	144	143	0.9931	4.167	6	0	61,54,64,68,77,54	191	1	2,2
midgard_s23_A	midgard	23	A	US	Core destroyed	256	flagoff	8	6	59	100	-1	-1	204	195	0.9559	2.941	6	0	100,96,89,90,59,86	256	0	26,26
midgard_s23_B	midgard	23	B	US	Core destroyed	292	flagoff	8	7	56	96	-1	-1	241	238	0.9876	2.905	5	2	70,72,68,96,60,85,56	292	1	2,2
midgard_s24_A	midgard	24	A	OPP	Core destroyed	135	flagoff	8	5	49	66	-1	-1	93	89	0.957	5.376	5	0	49,53,59,66,62	135	0	26,26
midgard_s24_B	midgard	24	B	US	Core destroyed	192	flagoff	8	6	57	86	-1	-1	147	143	0.9728	4.082	6	0	68,72,65,57,86,73	192	1	2,2
nordkap_s22_A	nordkap	22	A	OPP	Core destroyed	877	flagoff	8	8	5	97	-1	97	875	416	0.4754	0.914	7	1	22,18,29,15,51,6,97,5	877	0	9,18
nordkap_s22_B	nordkap	22	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	4	34	-1	-1	419	225	0.537	1.671	5	2	16,15,5,20,4,34,26	1000	1	9,6
nordkap_s23_A	nordkap	23	A	OPP	Core destroyed	182	flagoff	8	6	5	161	-1	-1	119	67	0.563	5.042	6	0	22,18,161,5,15,6	182	0	9,18
nordkap_s23_B	nordkap	23	B	OPP	Core destroyed	370	flagoff	8	5	5	30	-1	-1	335	89	0.2657	1.493	5	0	30,25,26,5,6	370	1	9,6
nordkap_s24_A	nordkap	24	A	US	Core destroyed	280	flagoff	8	7	5	104	-1	-1	278	266	0.9568	2.518	6	1	24,31,21,35,104,6,5	280	0	9,18
nordkap_s24_B	nordkap	24	B	US	Core destroyed	189	flagoff	8	7	5	56	-1	-1	187	171	0.9144	3.743	6	1	16,18,10,5,41,6,56	189	1	9,6
yulerune_s22_A	yulerune	22	A	US	Core destroyed	216	flagoff	8	6	36	56	-1	-1	191	184	0.9634	3.141	6	0	36,42,56,46,53,49	216	0	16,9
yulerune_s22_B	yulerune	22	B	OPP	Core destroyed	180	flagoff	8	7	39	112	-1	-1	155	145	0.9355	4.516	5	2	44,48,112,49,96,45,39	180	1	2,9
yulerune_s23_A	yulerune	23	A	US	Core destroyed	533	flagoff	8	5	37	48	-1	-1	508	501	0.9862	0.984	5	0	39,45,37,40,48	533	0	16,9
yulerune_s23_B	yulerune	23	B	US	Core destroyed	172	flagoff	8	7	31	82	-1	-1	150	136	0.9067	4.667	6	1	42,45,82,42,71,38,31	172	1	2,9
yulerune_s24_A	yulerune	24	A	OPP	Core destroyed	177	flagoff	8	5	36	56	-1	-1	155	146	0.9419	3.226	5	0	36,44,56,53,47	177	0	16,9
yulerune_s24_B	yulerune	24	B	OPP	Core destroyed	256	flagoff	8	6	35	84	-1	-1	94	49	0.5213	6.383	6	0	42,47,84,42,35,38	256	1	2,9
atoll_s25_A	atoll	25	A	US	Core destroyed	197	flagoff	8	7	7	63	-1	-1	193	172	0.8912	3.627	7	0	36,31,63,7,10,26,24	197	0	14,2
atoll_s25_B	atoll	25	B	US	Core destroyed	196	flagoff	8	7	8	65	-1	-1	192	151	0.7865	3.646	7	0	23,41,15,35,8,9,65	196	1	2,14
atoll_s26_A	atoll	26	A	OPP	Core destroyed	735	flagoff	8	4	7	127	-1	-1	103	8	0.0777	3.883	1	3	10,7,127,117	735	0	14,2
atoll_s26_B	atoll	26	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	8	162	-1	-1	940	27	0.0287	0.745	6	1	46,48,39,162,8,9,10	1000	1	2,14
