file	eid	thrown	born_rnd	thrown_rnd	removed_rnd	survived_to_end	undamaged	no_damage_removal	dist_bucket	thrown_border	border_any	throw_n	mw	mh	rounds
3f024b23-d241-484e-b440-6ee5a883bb30_game_3.replay26	458	0	132	-1	-1	1	1	0	mid	-1	-1	0	26	26	177
3f024b23-d241-484e-b440-6ee5a883bb30_game_3.replay26	583	0	169	-1	-1	1	1	0	near	-1	-1	0	26	26	177
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_1.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	26	26	88
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_1.replay26	6	0	2	-1	-1	1	1	0	near	-1	-1	0	26	26	88
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_1.replay26	9	0	4	-1	-1	1	1	0	far	-1	-1	0	26	26	88
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_1.replay26	13	0	6	-1	-1	1	1	0	far	-1	-1	0	26	26	88
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_1.replay26	20	0	8	-1	73	0	0	0	far	-1	-1	0	26	26	88
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_1.replay26	153	0	60	-1	-1	1	1	0	near	-1	-1	0	26	26	88
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	28	20	490
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	5	0	1	-1	-1	1	1	0	far	-1	-1	0	28	20	490
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	8	1	2	4	93	0	0	0	mid	0	0	1	28	20	490
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	10	1	3	129	292	0	0	0	near	0	0	2	28	20	490
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	171	1	176	176	264	0	0	0	near	0	0	1	28	20	490
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	289	1	316	316	335	0	0	0	near	0	0	1	28	20	490
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	306	1	348	348	367	0	0	0	near	0	0	1	28	20	490
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	323	1	380	380	399	0	0	0	near	0	0	1	28	20	490
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	340	1	412	412	431	0	0	0	near	0	0	1	28	20	490
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	357	1	444	444	463	0	0	0	near	0	0	1	28	20	490
8768b36d-8afc-4113-b33b-7c78eab51c80_game_4.replay26	374	1	476	476	-1	1	0	0	near	0	0	1	28	20	490
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	4	1	0	2	202	0	0	0	far	0	0	1	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	6	1	1	3	83	0	0	0	far	0	0	1	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	12	1	4	4	144	0	0	0	far	1	1	1	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	16	0	7	-1	-1	1	0	0	near	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	47	0	22	-1	724	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	152	0	96	-1	153	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	185	0	124	-1	285	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	235	0	168	-1	534	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	251	0	180	-1	431	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	269	0	192	-1	976	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	297	0	208	-1	564	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	321	0	220	-1	333	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	368	0	244	-1	489	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	469	0	300	-1	442	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	654	0	424	-1	560	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	675	0	443	-1	802	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	693	0	460	-1	974	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	716	0	480	-1	526	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	738	0	500	-1	643	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	848	0	589	-1	699	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	920	0	656	-1	-1	1	0	0	near	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	996	0	728	-1	768	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	1021	0	752	-1	896	0	0	0	far	-1	-1	0	18	18	1000
5826d709-eb35-4ce4-9bea-2047af22493a_game_4.replay26	1050	0	780	-1	820	0	0	0	far	-1	-1	0	18	18	1000
ca7bec36-8a75-4f76-9fd2-539c352c8f4c_game_4.replay26	4	0	0	-1	-1	1	1	0	mid	-1	-1	0	25	15	193
ca7bec36-8a75-4f76-9fd2-539c352c8f4c_game_4.replay26	6	0	1	-1	-1	1	0	0	mid	-1	-1	0	25	15	193
ca7bec36-8a75-4f76-9fd2-539c352c8f4c_game_4.replay26	8	1	2	20	51	0	0	0	near	0	0	1	25	15	193
ca7bec36-8a75-4f76-9fd2-539c352c8f4c_game_4.replay26	130	0	53	-1	122	0	0	0	near	-1	-1	0	25	15	193
ca7bec36-8a75-4f76-9fd2-539c352c8f4c_game_4.replay26	244	0	124	-1	-1	1	1	0	mid	-1	-1	0	25	15	193
ca7bec36-8a75-4f76-9fd2-539c352c8f4c_game_4.replay26	333	0	173	-1	-1	1	1	0	near	-1	-1	0	25	15	193
ca7bec36-8a75-4f76-9fd2-539c352c8f4c_game_4.replay26	335	0	174	-1	-1	1	1	0	near	-1	-1	0	25	15	193
ca7bec36-8a75-4f76-9fd2-539c352c8f4c_game_4.replay26	337	0	175	-1	-1	1	1	0	mid	-1	-1	0	25	15	193
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	4	0	0	-1	166	0	0	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	6	0	1	-1	124	0	0	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	9	0	2	-1	285	0	0	0	near	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	11	0	3	-1	302	0	0	0	near	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	441	0	321	-1	352	0	0	0	near	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	482	0	348	-1	378	0	0	0	near	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	528	1	381	455	472	0	0	0	mid	1	1	1	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	545	0	393	-1	429	0	0	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	588	0	423	-1	455	0	0	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	629	1	445	483	-1	1	1	0	mid	1	1	2	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	686	0	478	-1	505	0	0	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	704	0	487	-1	-1	1	0	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	719	0	496	-1	-1	1	1	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	736	0	505	-1	-1	1	1	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	758	0	517	-1	-1	1	1	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	857	0	564	-1	-1	1	1	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	924	0	598	-1	-1	1	1	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	952	0	613	-1	-1	1	1	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	987	0	630	-1	-1	1	1	0	mid	-1	-1	0	14	18	750
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	1020	0	648	-1	-1	1	1	0	near	-1	-1	0	14	18	750
d71fd48c-d376-40d1-be89-30d7e3c9ab24_game_1.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	28	20	454
d71fd48c-d376-40d1-be89-30d7e3c9ab24_game_1.replay26	6	0	1	-1	-1	1	1	0	mid	-1	-1	0	28	20	454
d71fd48c-d376-40d1-be89-30d7e3c9ab24_game_1.replay26	8	1	2	27	-1	1	1	0	mid	0	0	1	28	20	454
5678f5cc-c817-4886-b8dd-ef527e5ebcc3_game_2.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	26	26	114
5678f5cc-c817-4886-b8dd-ef527e5ebcc3_game_2.replay26	6	0	1	-1	-1	1	1	0	far	-1	-1	0	26	26	114
5678f5cc-c817-4886-b8dd-ef527e5ebcc3_game_2.replay26	8	0	2	-1	-1	1	1	0	near	-1	-1	0	26	26	114
5678f5cc-c817-4886-b8dd-ef527e5ebcc3_game_2.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	26	26	114
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	3	1	0	69	366	0	0	0	far	0	0	53	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	5	1	1	3	155	0	0	0	far	0	0	1	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	8	0	2	-1	149	0	0	0	far	-1	-1	0	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	119	1	65	118	131	0	0	0	far	0	0	1	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	320	0	162	-1	213	0	0	0	far	-1	-1	0	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	352	1	176	213	376	0	0	0	far	0	0	9	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	369	0	185	-1	215	0	0	0	far	-1	-1	0	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	434	1	212	249	388	0	0	0	far	0	0	10	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	445	0	216	-1	275	0	0	0	far	-1	-1	0	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	552	1	276	312	-1	1	0	0	far	0	0	8	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	584	0	297	-1	352	0	0	0	far	-1	-1	0	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	603	1	308	341	-1	1	0	0	mid	0	0	8	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	618	0	317	-1	-1	1	0	0	far	-1	-1	0	18	18	571
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	704	0	369	-1	-1	1	0	0	mid	-1	-1	0	18	18	571
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	3	1	0	76	84	0	0	0	far	1	1	1	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	5	1	1	27	48	0	0	0	far	1	1	2	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	7	0	2	-1	-1	1	1	0	near	-1	-1	0	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	9	0	3	-1	329	0	0	0	far	-1	-1	0	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	39	0	14	-1	162	0	0	0	far	-1	-1	0	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	51	0	21	-1	326	0	0	0	far	-1	-1	0	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	292	1	111	144	-1	1	1	0	far	1	1	5	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	302	0	114	-1	-1	1	1	0	near	-1	-1	0	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	310	1	117	336	346	0	0	0	far	1	1	1	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	336	0	128	-1	-1	1	1	0	near	-1	-1	0	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	777	0	303	-1	385	0	0	0	far	-1	-1	0	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	783	0	305	-1	373	0	0	0	far	-1	-1	0	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	790	0	307	-1	-1	1	0	0	far	-1	-1	0	16	16	475
5e91a4c9-b40a-4363-ac06-8f2da6fd9ef9_game_2.replay26	796	0	309	-1	-1	1	1	0	near	-1	-1	0	16	16	475
ff37a845-da30-428e-a6bb-8390c29f0219_game_3.replay26	3	0	0	-1	-1	1	1	0	mid	-1	-1	0	24	24	63
ff37a845-da30-428e-a6bb-8390c29f0219_game_3.replay26	5	0	1	-1	-1	1	1	0	near	-1	-1	0	24	24	63
ff37a845-da30-428e-a6bb-8390c29f0219_game_3.replay26	8	1	2	6	-1	1	1	0	far	0	0	1	24	24	63
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	3	1	0	209	264	0	0	0	far	1	1	6	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	5	1	1	260	307	0	0	0	far	1	1	3	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	7	1	2	133	253	0	0	0	far	1	1	11	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	35	1	19	217	248	0	0	0	far	1	1	3	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	221	0	114	-1	256	0	0	0	far	-1	-1	0	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	461	0	254	-1	345	0	0	0	far	-1	-1	0	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	465	1	257	422	470	0	0	0	far	1	1	2	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	483	0	265	-1	349	0	0	0	far	-1	-1	0	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	573	0	308	-1	357	0	0	0	far	-1	-1	0	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	645	1	346	781	792	0	0	0	far	1	1	2	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	655	0	350	-1	403	0	0	0	far	-1	-1	0	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	669	1	358	468	474	0	0	0	far	1	1	1	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	858	0	471	-1	-1	1	1	0	near	-1	-1	0	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	865	0	475	-1	-1	1	1	0	near	-1	-1	0	16	16	1000
36744268-6d65-4beb-bc3d-156ea4cbfb3c_game_5.replay26	1372	0	793	-1	-1	1	1	0	mid	-1	-1	0	16	16	1000
bfa8bc96-3561-42a6-b003-f0ddd7088717_game_3.replay26	3	0	0	-1	-1	1	1	0	mid	-1	-1	0	16	16	89
bfa8bc96-3561-42a6-b003-f0ddd7088717_game_3.replay26	5	0	1	-1	-1	1	1	0	far	-1	-1	0	16	16	89
bfa8bc96-3561-42a6-b003-f0ddd7088717_game_3.replay26	7	0	2	-1	-1	1	1	0	far	-1	-1	0	16	16	89
bfa8bc96-3561-42a6-b003-f0ddd7088717_game_3.replay26	9	0	3	-1	-1	1	1	0	far	-1	-1	0	16	16	89
7a97d74b-fdf1-4f57-ac5f-8cea67eedc73_game_2.replay26	4	0	0	-1	-1	1	1	0	far	-1	-1	0	26	26	65
7a97d74b-fdf1-4f57-ac5f-8cea67eedc73_game_2.replay26	6	0	1	-1	-1	1	1	0	far	-1	-1	0	26	26	65
7a97d74b-fdf1-4f57-ac5f-8cea67eedc73_game_2.replay26	9	0	2	-1	-1	1	1	0	far	-1	-1	0	26	26	65
7a97d74b-fdf1-4f57-ac5f-8cea67eedc73_game_2.replay26	11	1	3	62	-1	1	1	0	far	1	1	1	26	26	65
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	3	0	0	-1	-1	1	1	0	mid	-1	-1	0	28	20	413
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	5	0	1	-1	-1	1	1	0	far	-1	-1	0	28	20	413
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	7	1	2	217	-1	1	0	0	mid	0	0	1	28	20	413
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	24	0	8	-1	-1	1	1	0	near	-1	-1	0	28	20	413
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	32	0	9	-1	-1	1	1	0	near	-1	-1	0	28	20	413
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	266	0	93	-1	-1	1	1	0	near	-1	-1	0	28	20	413
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	442	0	140	-1	-1	1	1	0	near	-1	-1	0	28	20	413
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	557	0	169	-1	-1	1	1	0	mid	-1	-1	0	28	20	413
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	576	0	174	-1	-1	1	1	0	far	-1	-1	0	28	20	413
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	779	0	229	-1	-1	1	0	0	mid	-1	-1	0	28	20	413
571c7b80-28b0-4c3a-b060-c84e206ed7ce_game_2.replay26	1033	0	306	-1	-1	1	1	0	mid	-1	-1	0	28	20	413
c6efc6ef-c6ef-45c8-907b-aeed9083ca4b_game_3.replay26	4	0	0	-1	-1	1	1	0	far	-1	-1	0	18	18	352
c6efc6ef-c6ef-45c8-907b-aeed9083ca4b_game_3.replay26	6	1	1	28	-1	1	1	0	far	1	1	24	18	18	352
c6efc6ef-c6ef-45c8-907b-aeed9083ca4b_game_3.replay26	8	1	2	329	-1	1	1	0	far	1	1	2	18	18	352
c6efc6ef-c6ef-45c8-907b-aeed9083ca4b_game_3.replay26	10	1	3	327	-1	1	1	0	far	1	1	1	18	18	352
c6efc6ef-c6ef-45c8-907b-aeed9083ca4b_game_3.replay26	13	0	4	-1	-1	1	0	0	far	-1	-1	0	18	18	352
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	4	1	0	2	318	0	0	0	far	0	0	4	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	6	0	1	-1	101	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	13	0	6	-1	-1	1	1	0	near	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	15	0	7	-1	-1	1	1	0	near	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	18	0	8	-1	-1	1	1	0	near	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	278	0	89	-1	-1	1	0	0	mid	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	475	0	128	-1	211	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	675	0	168	-1	315	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	874	0	209	-1	298	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	904	0	215	-1	-1	1	1	0	near	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1049	0	246	-1	313	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1225	0	285	-1	324	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1306	0	302	-1	378	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1375	0	318	-1	-1	1	1	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1403	0	325	-1	380	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1412	0	327	-1	386	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1567	0	358	-1	-1	1	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1598	0	364	-1	-1	1	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1648	0	374	-1	515	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1745	0	393	-1	480	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1785	1	401	537	-1	1	1	0	far	0	0	1	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1826	0	409	-1	493	0	0	0	far	-1	-1	0	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	1853	1	415	513	-1	1	1	0	far	0	0	1	26	26	637
3d71b01d-9e6e-4e78-8a0a-0a11f15f5a70_game_5.replay26	2100	0	463	-1	-1	1	0	0	far	-1	-1	0	26	26	637
37e4f4ee-841e-4d1d-86bf-328266efe1a0_game_4.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	24	24	69
37e4f4ee-841e-4d1d-86bf-328266efe1a0_game_4.replay26	5	0	1	-1	-1	1	1	0	mid	-1	-1	0	24	24	69
37e4f4ee-841e-4d1d-86bf-328266efe1a0_game_4.replay26	8	1	2	6	-1	1	1	0	far	0	0	1	24	24	69
417cf7ea-4f21-47fb-9a4e-b7f4bdbc4d29_game_5.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	26	26	101
417cf7ea-4f21-47fb-9a4e-b7f4bdbc4d29_game_5.replay26	5	0	1	-1	-1	1	1	0	near	-1	-1	0	26	26	101
417cf7ea-4f21-47fb-9a4e-b7f4bdbc4d29_game_5.replay26	7	0	2	-1	-1	1	1	0	near	-1	-1	0	26	26	101
417cf7ea-4f21-47fb-9a4e-b7f4bdbc4d29_game_5.replay26	19	0	8	-1	-1	1	1	0	near	-1	-1	0	26	26	101
1f2a1381-251d-4eef-8640-5951f9f16703_game_1.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	24	24	142
1f2a1381-251d-4eef-8640-5951f9f16703_game_1.replay26	6	0	1	-1	-1	1	1	0	near	-1	-1	0	24	24	142
1f2a1381-251d-4eef-8640-5951f9f16703_game_1.replay26	8	0	2	-1	-1	1	1	0	mid	-1	-1	0	24	24	142
1f2a1381-251d-4eef-8640-5951f9f16703_game_1.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	24	24	142
3bc0790f-3bdb-437d-9d8f-87afadf4c14d_game_5.replay26	3	0	0	-1	-1	1	1	0	mid	-1	-1	0	26	26	316
3bc0790f-3bdb-437d-9d8f-87afadf4c14d_game_5.replay26	5	0	1	-1	89	0	0	0	far	-1	-1	0	26	26	316
3bc0790f-3bdb-437d-9d8f-87afadf4c14d_game_5.replay26	7	0	2	-1	-1	1	1	0	mid	-1	-1	0	26	26	316
3bc0790f-3bdb-437d-9d8f-87afadf4c14d_game_5.replay26	9	0	3	-1	-1	1	0	0	mid	-1	-1	0	26	26	316
3bc0790f-3bdb-437d-9d8f-87afadf4c14d_game_5.replay26	490	0	145	-1	-1	1	1	0	far	-1	-1	0	26	26	316
3bc0790f-3bdb-437d-9d8f-87afadf4c14d_game_5.replay26	644	0	176	-1	-1	1	1	0	near	-1	-1	0	26	26	316
3bc0790f-3bdb-437d-9d8f-87afadf4c14d_game_5.replay26	650	0	177	-1	-1	1	1	0	far	-1	-1	0	26	26	316
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	4	1	0	2	89	0	0	0	far	0	0	1	28	20	1000
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	6	1	1	3	86	0	0	0	far	0	0	1	28	20	1000
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	12	1	4	4	383	0	0	0	mid	0	0	1	28	20	1000
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	15	1	5	5	-1	1	1	0	near	0	0	1	28	20	1000
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	250	0	132	-1	564	0	0	0	mid	-1	-1	0	28	20	1000
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	332	0	158	-1	436	0	0	0	far	-1	-1	0	28	20	1000
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	354	0	166	-1	438	0	0	0	far	-1	-1	0	28	20	1000
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	377	0	174	-1	374	0	0	0	mid	-1	-1	0	28	20	1000
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	406	0	184	-1	366	0	0	0	mid	-1	-1	0	28	20	1000
963990ec-5d62-4de5-aed4-42fe53471014_game_4.replay26	450	0	202	-1	-1	1	1	0	mid	-1	-1	0	28	20	1000
