file	ver	kind	x	y	build	death	gend	onset	nbelt	eaten	fwd	d2bc	d2opp
765c7047-a5f3-408f-b1e6-67817b173330_game_5.replay26	47	gunner	29	16	49	57	159	49	10	2	True	13	733
765c7047-a5f3-408f-b1e6-67817b173330_game_5.replay26	47	gunner	24	19	72	77	159	72	14	0	True	29	509
765c7047-a5f3-408f-b1e6-67817b173330_game_5.replay26	47	gunner	28	21	87	104	159	87	13	2	True	53	725
765c7047-a5f3-408f-b1e6-67817b173330_game_5.replay26	47	sentinel	27	9	127		159		0	0	True	26	650
765c7047-a5f3-408f-b1e6-67817b173330_game_5.replay26	47	gunner	26	11	131		159		0	0	True	9	585
765c7047-a5f3-408f-b1e6-67817b173330_game_5.replay26	47	gunner	27	11	143		159		0	0	True	10	634
765c7047-a5f3-408f-b1e6-67817b173330_game_5.replay26	47	gunner	28	12	146		159	146	1	0	True	8	680
765c7047-a5f3-408f-b1e6-67817b173330_game_5.replay26	47	gunner	29	13	151		159	151	2	0	True	10	730
b8859179-1188-4d84-84fe-777f01c9b155_game_1.replay26	47	gunner	23	4	41	57	114	41	9	0	True	9	841
b8859179-1188-4d84-84fe-777f01c9b155_game_1.replay26	47	gunner	25	4	44	47	114	44	8	0	True	1	929
b8859179-1188-4d84-84fe-777f01c9b155_game_1.replay26	47	gunner	26	6	46	53	114	46	8	0	True	4	900
b8859179-1188-4d84-84fe-777f01c9b155_game_2.replay26	47	gunner	10	6	19	35	106	19	3	0	True	17	101
b8859179-1188-4d84-84fe-777f01c9b155_game_2.replay26	47	gunner	9	5	23	30	106	23	5	0	True	9	121
b8859179-1188-4d84-84fe-777f01c9b155_game_2.replay26	47	gunner	10	4	24	28	106	24	5	0	True	5	145
b8859179-1188-4d84-84fe-777f01c9b155_game_2.replay26	47	gunner	13	2	44	59	106	44	10	0	True	16	212
b8859179-1188-4d84-84fe-777f01c9b155_game_2.replay26	47	gunner	8	2	60	64	106	60	5	0	True	1	197
b8859179-1188-4d84-84fe-777f01c9b155_game_2.replay26	47	gunner	6	2	81	86	106	81	10	0	True	9	205
b8859179-1188-4d84-84fe-777f01c9b155_game_3.replay26	47	gunner	16	6	61		81	61	12	0	True	9	205
b8859179-1188-4d84-84fe-777f01c9b155_game_3.replay26	47	gunner	17	8	65		81	65	8	0	True	2	226
b8859179-1188-4d84-84fe-777f01c9b155_game_3.replay26	47	gunner	16	8	67	72	81	67	10	0	True	1	197
b8859179-1188-4d84-84fe-777f01c9b155_game_4.replay26	47	gunner	6	3	7	10	202		98	0	True	9	17
b8859179-1188-4d84-84fe-777f01c9b155_game_4.replay26	47	gunner	5	6	11	15	202	11	53	0	True	1	25
b8859179-1188-4d84-84fe-777f01c9b155_game_4.replay26	47	sentinel	1	4	112		202	112	98	45	False	29	5
b8859179-1188-4d84-84fe-777f01c9b155_game_5.replay26	47	sentinel	3	9	44	57	109		0	0	False	356	20
b8859179-1188-4d84-84fe-777f01c9b155_game_5.replay26	47	gunner	19	21	95		109	95	9	1	True	4	452
b8859179-1188-4d84-84fe-777f01c9b155_game_5.replay26	47	gunner	18	19	97		109	97	12	1	True	1	365
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_1.replay26	47	sentinel	13	13	48	93	160	48	23	0	True	72	128
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_1.replay26	47	sentinel	15	15	55	64	160	55	32	0	True	32	200
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_1.replay26	47	sentinel	11	11	66	120	160	66	15	0	False	128	72
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_1.replay26	47	sentinel	17	17	99	124	160	99	34	0	True	8	288
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_1.replay26	47	sentinel	9	10	136	151	160	136	7	0	False	181	41
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_2.replay26	47	sentinel	8	9	48		140	48	5	1	False	181	25
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_2.replay26	47	sentinel	14	14	82	92	140	82	25	0	True	32	162
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_2.replay26	47	sentinel	14	14	102	112	140	102	25	0	True	32	162
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_3.replay26	47	sentinel	15	9	54		221	54	8	0	False	290	50
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_3.replay26	47	sentinel	15	21	72	99	221	72	24	0	True	26	362
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_3.replay26	47	sentinel	15	22	100	111	221	100	20	0	True	17	401
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_3.replay26	47	sentinel	15	22	140	145	221	140	20	0	True	17	401
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_3.replay26	47	sentinel	15	22	204	209	221	204	20	0	True	17	401
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_4.replay26	47	sentinel	7	7	63	68	161		0	0	False	125	5
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_4.replay26	47	gunner	6	9	66	122	161		0	0	False	90	18
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_4.replay26	47	sentinel	6	8	81	129	161	81	5	0	False	109	13
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_4.replay26	47	sentinel	13	14	103	137	161	103	13	0	True	32	80
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_4.replay26	47	gunner	13	9	112		161		0	0	False	97	25
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_5.replay26	47	sentinel	7	8	51		90		0	0	False	397	61
cc84d05f-c881-4e03-8ef3-4c18e636b9b7_game_5.replay26	47	sentinel	21	14	83		90	83	17	0	True	25	361
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_1.replay26	47	gunner	6	8	10	20	132	10	9	1	True	4	52
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_1.replay26	47	gunner	6	8	47		132	47	9	1	True	4	52
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_1.replay26	47	gunner	2	5	14	26	132	14	9	1	False	17	9
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_1.replay26	47	gunner	3	8	19	25	132	19	10	1	True	13	37
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_2.replay26	47	gunner	11	16	19		142	19	18	7	True	5	229
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_2.replay26	47	gunner	8	16	21	89	142	21	18	6	True	2	226
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	gunner	26	17	38	51	210	38	2	0	True	81	801
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	gunner	29	23	54	61	210	54	13	1	True	18	1170
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	gunner	28	25	56	73	210	56	11	3	True	5	1205
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	gunner	28	25	74	77	210	74	11	0	True	5	1205
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	sentinel	6	11	87	95	210		0	0	False	625	97
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	sentinel	27	22	99	108	210	99	21	0	True	17	1025
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	gunner	29	22	108	118	210	108	13	1	True	25	1129
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	sentinel	5	4	120	131	210		0	0	False	925	13
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	sentinel	5	4	153	161	210		0	0	False	925	13
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	sentinel	22	27	125	144	210	125	13	0	True	17	1025
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_3.replay26	47	sentinel	3	0	131	139	210		0	0	False	1205	5
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	28	23	43	49	317	43	27	1	True	13	1117
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	26	22	45	55	317	45	41	3	True	16	976
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	24	26	58	71	317	58	15	1	True	4	1060
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	3	7	116	138	317		0	0	False	890	26
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	5	1	148	157	317		0	0	False	1066	10
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	5	1	164	181	317		0	0	False	1066	10
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	25	21	175	206	317	175	38	12	True	26	890
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	26	23	189	258	317	189	41	22	True	9	1017
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	26	28	219		317	219	10	1	True	4	1252
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	22	28	256	263	317	256	6	0	True	20	1076
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_4.replay26	47	gunner	22	14	309		317	309	11	1	True	160	544
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	15	24	21	35	440	21	18	2	True	5	485
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	7	20	52	59	440	52	4	0	True	85	373
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	11	24	68	95	440	68	16	5	True	13	493
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	15	7	74	83	440		0	0	False	362	26
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	15	7	149	156	440		0	0	False	362	26
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	15	7	157	160	440		0	0	False	362	26
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	15	7	161	168	440		0	0	False	362	26
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	16	24	88	113	440	88	17	4	True	8	488
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	21	16	126	133	440	126	2	0	True	149	245
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	16	14	139	145	440	139	12	0	False	148	148
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	10	14	169	180	440	169	6	1	False	160	160
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	16	12	172	188	440	172	5	0	False	200	104
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	17	14	320	339	440	320	8	3	False	153	153
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	12	16	366	379	440	366	11	3	True	104	200
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	sentinel	10	27	404		440	404	14	0	True	17	641
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	12	27	405		440	405	13	0	True	5	629
bd6ecb63-3b25-41b8-ae88-5fd94bccdaca_game_5.replay26	47	gunner	12	28	424		440	424	3	0	True	8	680
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_1.replay26	47	gunner	2	22	42	46	120	42	8	0	True	4	900
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_1.replay26	47	gunner	5	25	43	55	120	43	8	0	True	10	882
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_1.replay26	47	gunner	4	25	45	48	120	45	7	0	True	5	925
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_1.replay26	47	gunner	2	23	50	54	120	50	7	0	True	1	937
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_2.replay26	47	gunner	14	6	24	33	269	24	15	0	True	16	400
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_2.replay26	47	gunner	14	4	121	157	269	121	11	1	True	4	484
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_2.replay26	47	gunner	15	4	126	162	269	126	11	2	True	5	485
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_2.replay26	47	gunner	15	4	198	203	269	198	11	0	True	5	485
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_2.replay26	47	gunner	16	3	185	188	269	185	10	0	True	5	533
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_3.replay26	47	gunner	1	13	29	39	110	29	12	0	True	9	377
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_3.replay26	47	gunner	5	17	31	51	110	31	7	0	True	17	369
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_3.replay26	47	gunner	1	15	36	48	110	36	7	0	True	1	425
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_3.replay26	47	gunner	3	17	52	55	110	52	6	0	True	5	421
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_3.replay26	47	gunner	0	16	87		110	87	4	0	True	1	485
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_3.replay26	47	gunner	1	14	96		110	96	9	0	True	4	400
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_4.replay26	47	sentinel	21	16	65		115		0	0	False	377	13
8957d58b-960f-49bc-a096-3bd8b99aebe7_game_5.replay26	47	gunner	3	4	5	9	107	5	9	0	True	5	13
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	gunner	17	27	41	53	256	41	6	1	True	234	610
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	gunner	15	22	52	59	256	52	6	0	True	173	445
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	gunner	6	24	67	77	256	67	13	2	True	16	800
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	gunner	4	22	75	89	256	75	18	2	True	8	808
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	gunner	4	17	88	115	256	88	13	3	True	53	653
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	gunner	1	15	101	116	256	101	13	2	True	82	746
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	gunner	1	11	115	129	256	115	10	2	True	170	674
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	gunner	7	15	129	135	256	129	2	0	True	106	482
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	gunner	12	18	156	163	256	156	2	0	True	136	392
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	sentinel	2	19	191	220	256	191	28	0	True	25	801
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	gunner	1	20	218	238	256	218	14	2	True	17	881
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_1.replay26	47	sentinel	2	20	222		256	222	27	2	True	16	832
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_2.replay26	47	gunner	7	3	4	8	999	4	82	0	False	26	10
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_2.replay26	47	gunner	4	4	6	24	999	6	439	0	False	8	8
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_2.replay26	47	gunner	3	6	14	57	999	49	430	0	False	17	9
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_2.replay26	47	gunner	3	4	72	153	999	72	430	24	True	5	13
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_2.replay26	47	gunner	6	3	200	390	999	200	83	6	False	17	9
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_2.replay26	47	gunner	3	5	405	795	999	405	430	222	False	10	10
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_2.replay26	47	gunner	1	6	828	876	999	828	4	0	True	17	25
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	10	16	33	40	220	33	5	0	False	113	85
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	4	18	47	69	220	47	8	1	True	85	225
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	17	3	66	75	220		0	0	False	261	37
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	3	13	68	88	220	68	14	4	True	17	185
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	5	13	71	80	220	71	14	4	True	25	137
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	4	11	73	102	220	73	16	5	True	8	148
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	4	6	97	105	220	97	18	1	True	13	153
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	sentinel	13	8	98	109	220		0	0	False	122	10
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	3	4	117	128	220	117	17	1	True	26	194
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	1	3	128	135	220	128	11	0	True	37	261
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	8	1	141	153	220	141	4	1	True	100	128
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	1	10	161		220	161	11	1	True	2	226
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	sentinel	7	9	196		220	196	20	1	True	25	81
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_3.replay26	47	gunner	6	10	197		220	197	15	1	True	17	101
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	13	4	23	27	498	23	13	0	True	65	261
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	13	4	28	31	498	28	13	0	True	65	261
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	14	12	69	74	498	69	9	0	False	130	74
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	16	13	71	78	498		0	0	False	185	45
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	12	13	76	103	498	76	14	5	False	113	85
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	12	18	84	91	498		28	0	False	218	50
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	16	16	86	100	498		3	0	False	242	18
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	11	16	99	132	498		29	0	False	157	73
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	12	11	101	108	498	101	19	1	True	85	113
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	16	14	111	118	498		2	0	False	202	34
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	12	15	128	136	498		24	0	False	149	65
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	10	12	144	166	498	144	18	1	True	74	130
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	17	21	147	156	498		0	0	False	400	8
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	17	21	167	176	498		0	0	False	400	8
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	17	21	338	364	498		0	0	False	400	8
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	12	20	152	178	498	152	26	3	False	274	50
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	14	19	173	195	498	173	25	4	False	277	25
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	16	15	203	239	498	203	3	1	False	221	25
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	sentinel	20	16	231	247	498		0	0	False	346	10
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	9	3	243	259	498	243	13	3	True	20	356
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	7	4	247	254	498	247	16	2	True	5	369
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	4	3	258	279	498	258	12	2	True	5	481
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	3	9	304	312	498	304	15	0	True	20	356
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	16	22	308	311	498		0	0	False	410	18
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	16	23	312	327	498		0	0	False	445	25
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	3	3	336	340	498	336	10	0	True	8	512
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	23	22	338	353	498		0	0	False	613	25
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	8	9	374	388	498	374	18	2	True	25	221
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	7	12	402	409	498	402	13	0	True	53	193
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	9	15	415		498	415	24	13	False	116	116
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	3	17	429	442	498	429	8	3	True	148	260
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	22	16	461	470	498		0	0	False	410	18
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_4.replay26	47	gunner	20	15	472		498		0	0	False	325	17
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	16	14	22	53	247	22	9	2	True	53	193
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	sentinel	18	3	39	57	247		0	0	False	250	82
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	18	15	45	60	247	45	8	2	True	82	250
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	18	18	58	67	247	58	8	0	True	85	337
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	19	2	63	70	247		0	0	False	296	100
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	4	2	71	74	247		0	0	False	221	25
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	4	3	80	85	247		0	0	False	194	26
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	4	3	216	221	247		0	0	False	194	26
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	4	3	222	227	247		0	0	False	194	26
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	12	16	119	131	247	119	20	1	True	9	205
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	9	18	126	140	247	126	18	1	True	4	256
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	13	18	129	156	247	129	21	6	True	20	272
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	11	19	140	154	247	140	17	3	True	13	293
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	14	16	149	167	247	149	25	5	True	25	221
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	sentinel	9	12	207	222	247	207	20	0	True	16	100
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	9	13	209	232	247	209	11	4	True	9	121
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	8	14	210		247	210	17	10	True	5	145
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	6	16	217		247	217	23	9	True	9	205
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	sentinel	14	16	238		247	238	25	1	True	25	221
97f2ae07-eabf-41b1-a88c-6ee1511b56f1_game_5.replay26	47	gunner	12	15	240		247	240	19	1	True	10	178
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_2.replay26	47	sentinel	8	19	104		145	104	16	0	True	5	325
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_2.replay26	47	gunner	12	18	145		145	145	3	0	True	10	298
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_3.replay26	47	sentinel	18	26	44	73	231	44	4	0	True	16	592
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_3.replay26	47	sentinel	20	26	45	66	231		0	0	True	36	612
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_3.replay26	47	gunner	16	25	100	104	231	100	4	0	True	5	533
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_3.replay26	47	gunner	17	26	113	118	231	113	2	0	True	9	585
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_3.replay26	47	gunner	13	25	138	145	231	138	4	0	True	2	530
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_3.replay26	47	gunner	13	26	161		231	161	3	0	True	1	577
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_5.replay26	47	sentinel	10	17	25	33	182	25	23	1	True	2	122
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_5.replay26	47	sentinel	12	15	110		182	110	20	5	True	18	90
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_5.replay26	47	gunner	10	17	113		182	113	16	5	True	2	122
083ae94d-f50d-4732-a05a-a7c67248aa4f_game_5.replay26	47	gunner	8	19	132		182	132	9	2	True	2	170
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_1.replay26	47	gunner	26	25	59		79	59	8	1	True	1	1105
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_1.replay26	47	gunner	28	26	63	79	79	63	3	0	True	4	1252
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_1.replay26	47	gunner	25	27	63		79	63	6	0	True	2	1154
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_1.replay26	47	gunner	26	28	68		79	68	5	0	True	4	1252
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_1.replay26	47	gunner	28	27	69		79	69	3	0	True	5	1301
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_2.replay26	47	gunner	23	4	41	57	114	41	9	0	True	9	841
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_2.replay26	47	gunner	25	4	44	47	114	44	8	0	True	1	929
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_2.replay26	47	gunner	26	6	46	53	114	46	8	0	True	4	900
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_3.replay26	47	gunner	9	15	15	24	156		12	0	True	9	81
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_3.replay26	47	gunner	10	17	16	26	156	16	15	0	True	2	122
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_3.replay26	47	gunner	11	18	21	25	156	21	15	0	True	4	148
99610eb6-4e3a-4c54-b4fe-138b0bccdaab_game_3.replay26	47	gunner	9	17	40	43	156	40	17	0	True	1	121
