group	fwd	band	rnd	cause	n_shooters	n_shots	gun_shots	sent_shots	ff_shots	dmg_round	hp_start	max_hp	age	since_move	sm_bucket	since_act	thrown_ever	d2_enemy	depth_norm	batk_on_tile	healed_ever	n_enemy_bots_adj	rounds_since_first_dmg	n_dmg_rounds	gun_inrange	sent_inrange
VSUS	1	4	689	EXACT	2	2	1	1	0	25	15	40	120	1	0	-1	0	40	0.372677996249965	0	3	0	2	1	2	8
VSUS	1	4	694	EXACT	3	3	0	3	0	54	40	40	41	1	0	-1	0	17	0.24295632895188754	0	1	0	-1	0	3	7
VSUS	1	4	704	EXACT	1	1	1	0	0	7	4	40	88	1	0	-1	0	16	0.23570226039551587	0	0	1	3	2	2	11
VSUS	1	4	720	EXACT	3	3	0	3	0	54	40	40	24	1	0	-1	0	17	0.24295632895188754	0	0	0	-1	0	3	7
VSUS	1	4	724	EXACT	2	2	0	2	0	36	33	40	45	1	0	-1	0	17	0.24295632895188754	0	0	0	1	1	3	7
VSUS	1	2	192	EXACT	1	1	0	1	0	18	4	40	192	1	0	7	0	5	0.11293848786315641	0	0	0	12	2	0	1
VSUS	1	2	184	EXACT	1	1	1	0	0	7	5	40	183	1	0	58	0	2	0.07142857142857144	0	0	1	48	5	1	0
VSUS	1	3	287	EXACT	1	1	0	1	0	18	4	40	87	1	0	36	0	25	0.2525381361380527	0	0	0	12	2	0	1
VSUS	1	3	300	EXACT	1	1	0	1	0	18	8	40	297	1	0	16	0	25	0.2525381361380527	0	0	0	8	2	0	1
VSUS	1	3	315	EXACT	1	1	0	1	0	18	12	40	75	1	0	4	0	9	0.15152288168283162	0	0	0	51	4	0	1
VSUS	1	3	363	EXACT	1	1	0	1	0	18	12	40	363	1	0	139	0	25	0.2525381361380527	0	1	0	58	2	0	1
VSUS	1	4	578	EXACT	1	1	1	0	0	7	5	40	97	1	0	3	0	4	0.10101525445522107	0	0	0	30	4	2	1
VSUS	1	4	663	EXACT	1	1	0	1	0	18	8	40	661	1	0	31	0	17	0.20824828195876074	0	3	0	374	4	0	1
VSUS	1	4	751	EXACT	2	2	2	0	0	14	12	40	191	1	0	27	0	4	0.10101525445522107	0	0	0	66	4	2	1
VSUS	1	0	12	EXACT	1	1	0	1	0	18	4	40	9	2	1	-1	0	5	0.3952847075210474	0	0	2	4	2	0	1
VSUS	1	0	20	EXACT	1	1	1	0	1	7	1	40	20	1	0	8	0	5	0.3952847075210474	0	0	1	4	3	0	2
VSUS	0	0	28	EXACT	1	1	0	1	0	18	4	40	26	1	0	23	0	13	0.6373774391990981	0	0	2	18	1	0	2
VSUS	0	0	44	EXACT	1	1	0	1	0	18	4	40	43	1	0	24	0	13	0.6373774391990981	0	0	1	20	2	0	2
VSUS	0	0	47	EXACT	1	1	1	0	1	7	5	40	14	6	2	1	0	10	0.5590169943749475	0	0	2	5	5	0	2
VSUS	1	0	59	EXACT	1	1	0	1	0	18	4	40	56	1	0	30	0	49	0.27456258919345766	0	0	0	4	2	0	1
VSUS	0	1	89	NO_DAMAGE	0	0	0	0	0	0	40	40	89	1	0	70	1	202	0.8374896350934076	0	0	0	-1	0	0	0
VSUS	0	3	254	EXACT	1	1	1	0	0	7	5	40	222	1	0	126	0	346	0.9394961741404219	0	0	0	10	5	1	0
VSUS	0	3	306	EXACT	1	1	1	0	0	7	3	40	275	9	2	12	0	468	1.0926470386270255	0	11	1	17	11	1	0
VSUS	0	3	319	EXACT	1	1	1	0	0	7	5	40	247	1	0	13	0	493	1.1214513191505415	0	4	0	41	7	1	0
VSUS	0	3	357	EXACT	1	1	1	0	0	7	5	40	355	1	0	75	0	394	1.0025477748298715	0	0	0	10	5	1	0
VSUS	1	4	685	EXACT	1	1	0	1	0	18	4	40	685	2	1	1	3	29	0.2719918966379967	0	2	0	15	2	0	1
VSUS	0	4	807	EXACT	1	1	1	0	0	7	5	40	806	1	0	420	0	394	1.0025477748298715	0	0	0	260	5	1	0
VSUS	0	0	39	EXACT	1	1	1	0	0	7	5	40	37	15	3	2	0	365	0.9649468632933068	0	0	0	6	5	1	1
VSUS	0	1	77	EXACT	1	1	1	0	0	7	6	40	76	1	0	15	0	313	0.8935711430854859	0	1	0	29	6	1	1
VSUS	0	1	83	EXACT	1	1	1	0	0	7	5	40	60	40	4	1	0	365	0.9649468632933068	0	0	0	7	5	1	1
VSUS	0	1	116	EXACT	1	1	1	0	0	7	5	40	94	71	4	1	0	394	1.0025477748298715	0	0	1	7	5	2	1
VSUS	0	1	128	EXACT	1	1	1	0	0	7	5	40	114	7	2	1	0	365	0.9649468632933068	0	0	1	8	5	2	1
VSUS	0	1	145	EXACT	1	1	1	0	0	7	5	40	13	-1	5	1	0	365	0.9649468632933068	0	0	1	6	5	2	1
VSUS	0	0	22	EXACT	1	1	0	1	0	18	4	40	19	2	1	-1	0	13	0.6373774391990981	0	0	1	15	2	0	2
VSUS	0	0	28	EXACT	1	1	0	1	0	18	4	40	26	1	0	-1	0	17	0.7288689868556625	0	0	2	17	2	0	1
VSUS	0	0	38	EXACT	1	1	0	1	0	18	4	40	37	1	0	33	0	10	0.5590169943749475	0	0	2	29	2	0	1
VSUS	0	0	40	EXACT	1	1	0	1	0	18	4	40	40	1	0	13	0	8	0.5	0	0	2	9	2	0	2
VSUS	1	0	35	OVER	2	2	1	1	1	18	4	40	32	4	2	7	0	2	0.08333333333333334	0	0	2	4	2	0	1
VSUS	1	0	41	EXACT	1	1	0	1	0	18	4	40	40	2	1	13	0	5	0.13176156917368248	0	0	1	4	2	1	1
VSUS	1	0	45	EXACT	1	1	0	1	0	18	15	40	43	1	0	24	0	2	0.08333333333333334	0	0	2	3	2	1	1
VSUS	1	0	39	EXACT	2	2	2	0	0	14	12	40	38	1	0	14	0	5	0.11293848786315641	0	0	0	3	3	2	0
VSUS	1	0	44	EXACT	1	1	1	0	0	7	5	40	40	1	0	-1	0	8	0.14285714285714288	0	0	0	14	4	2	0
VSUS	1	0	51	EXACT	1	1	0	1	0	18	5	40	49	1	0	-1	0	5	0.11293848786315641	0	0	1	18	4	2	1
VSUS	1	1	65	EXACT	1	1	0	1	0	18	4	40	62	1	0	5	0	2	0.07142857142857144	0	0	1	4	2	0	2
VSUS	1	1	100	EXACT	1	1	0	1	0	18	8	40	31	1	0	3	0	4	0.10101525445522107	0	0	1	12	3	2	2
VSUS	1	1	118	EXACT	1	1	0	1	0	18	4	40	36	1	0	3	0	4	0.10101525445522107	0	0	1	5	2	2	2
VSUS	1	1	142	EXACT	1	1	0	1	0	18	8	40	49	1	0	3	0	4	0.10101525445522107	0	0	1	12	3	2	2
VSUS	1	1	149	EXACT	1	1	1	0	0	7	5	40	38	1	0	4	0	5	0.11293848786315641	0	0	1	15	4	2	1
VSUS	1	0	14	EXACT	1	1	0	1	0	18	8	40	14	1	0	3	0	5	0.3952847075210474	0	0	2	7	3	0	2
VSUS	0	0	27	EXACT	1	1	0	1	0	18	4	40	25	1	0	22	0	18	0.7499999999999999	0	0	2	13	2	0	2
VSUS	0	0	31	EXACT	1	1	0	1	0	18	4	40	30	1	0	19	0	8	0.5	0	0	2	11	2	0	2
VSUS	0	0	44	EXACT	1	1	0	1	0	18	4	40	15	1	0	4	0	8	0.5	0	0	2	2	1	0	2
VSUS	1	2	224	EXACT	1	1	1	0	0	7	5	40	204	12	3	132	0	8	0.5	0	0	1	5	5	1	3
VSUS	0	3	252	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	0	13	0.6373774391990981	0	0	0	4	2	0	3
VSUS	0	3	264	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	0	13	0.6373774391990981	0	0	1	4	2	0	3
VSUS	0	3	280	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	0	13	0.6373774391990981	0	0	0	4	2	0	3
VSUS	0	3	292	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	0	13	0.6373774391990981	0	0	0	4	2	0	3
VSUS	0	3	308	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	0	13	0.6373774391990981	0	0	0	4	2	0	3
VSUS	0	3	320	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	0	13	0.6373774391990981	0	0	0	4	2	0	3
VSUS	0	3	336	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	0	13	0.6373774391990981	0	0	0	4	2	0	3
VSUS	0	3	348	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	0	13	0.6373774391990981	0	0	0	4	2	0	3
VSUS	0	3	364	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	0	13	0.6373774391990981	0	0	0	4	2	0	3
VSUS	0	3	436	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	0	13	0.6373774391990981	0	0	0	4	2	0	4
VSUS	0	3	460	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	3	480	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	3	496	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	4	516	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	4	536	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	4	552	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	4	572	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	4	592	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	4	608	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	4	628	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	4	648	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	4	668	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	0	4	684	EXACT	1	1	0	1	0	18	4	40	8	1	0	-1	0	13	0.6373774391990981	0	0	0	8	2	0	4
VSUS	1	0	14	EXACT	1	1	0	1	0	18	6	40	12	1	0	2	0	1	0.17677669529663687	0	5	1	6	3	0	1
VSUS	1	0	25	EXACT	1	1	0	1	0	18	4	40	24	1	0	12	1	4	0.35355339059327373	0	4	0	19	3	0	1
VSUS	1	0	38	EXACT	1	1	0	1	0	18	4	40	37	1	0	10	1	26	0.25753937681885636	0	0	0	12	2	0	1
VSUS	1	0	56	EXACT	1	1	0	1	0	18	8	40	54	1	0	2	4	32	0.28571428571428575	0	1	0	34	2	0	1
VSUS	1	1	125	EXACT	1	1	0	1	0	18	4	40	88	4	2	1	1	37	0.3072259023943795	0	0	0	4	2	1	1
VSUS	1	1	86	EXACT	1	1	1	0	0	7	5	40	10	5	2	-1	0	17	0.4581228472908512	0	0	0	5	5	1	2
VSUS	1	1	98	EXACT	1	1	1	0	0	7	5	40	12	7	2	2	0	17	0.4581228472908512	0	0	1	7	5	2	2
VSUS	1	1	108	EXACT	1	1	1	0	0	7	5	40	89	2	1	1	1	13	0.40061680838488767	0	0	1	42	5	1	2
VSUS	1	1	112	EXACT	1	1	1	0	0	7	5	40	20	11	3	5	0	25	0.5555555555555556	0	0	1	10	5	2	2
VSUS	1	1	112	EXACT	1	1	0	1	0	18	5	40	94	1	0	58	2	17	0.4581228472908512	0	0	1	52	5	2	2
VSUS	0	1	155	EXACT	1	1	1	0	0	7	5	40	153	1	0	76	1	34	0.6478835438717001	0	0	0	4	4	2	2
VSUS	1	1	173	EXACT	2	2	2	0	0	14	12	40	11	2	1	-1	0	25	0.5555555555555556	0	0	0	3	3	2	2
VSUS	1	1	88	EXACT	1	1	0	1	0	18	4	40	87	10	3	1	0	8	0.23570226039551587	0	0	0	14	2	0	3
VSUS	1	1	115	EXACT	1	1	0	1	0	18	4	40	45	1	0	-1	0	29	0.44876373392787533	0	0	0	5	2	1	2
VSUS	1	1	115	EXACT	1	1	1	0	0	7	4	40	31	18	3	2	0	32	0.47140452079103173	0	0	1	22	2	1	1
VSUS	0	1	72	EXACT	1	1	1	0	0	7	5	40	16	13	3	-1	0	29	0.673145600891813	0	0	0	5	5	1	2
VSUS	1	1	105	EXACT	1	1	0	1	0	18	4	40	104	1	0	40	3	13	0.45069390943299864	0	4	0	56	2	1	1
VSUS	1	1	118	EXACT	1	1	0	1	0	18	5	40	118	1	0	10	0	1	0.125	0	0	1	12	5	1	2
VSUS	0	1	123	EXACT	1	1	1	0	0	7	5	40	10	6	2	3	0	29	0.673145600891813	0	0	0	5	5	1	2
VSUS	1	1	138	EXACT	1	1	0	1	0	18	15	40	125	1	0	-1	1	25	0.625	0	0	0	99	2	0	2
VSUS	1	1	165	EXACT	1	1	0	1	0	18	4	40	31	1	0	24	0	16	0.5	0	0	0	4	1	0	2
VSUS	1	0	11	EXACT	1	1	0	1	0	18	4	40	9	6	2	4	0	5	0.3952847075210474	0	0	3	4	2	0	1
VSUS	0	1	86	EXACT	1	1	1	0	0	7	5	40	86	29	3	1	0	8	0.5	0	0	0	52	5	1	0
VSUS	1	1	63	EXACT	1	1	1	0	0	7	5	40	62	10	3	1	1	8	0.14285714285714288	0	0	1	5	5	1	1
VSUS	1	1	89	EXACT	1	1	0	1	0	18	4	40	88	38	4	1	0	5	0.18633899812498247	0	1	0	4	2	0	1
VSUS	0	0	58	EXACT	1	1	0	1	0	18	4	40	40	1	0	2	1	50	0.7856742013183862	0	0	0	16	2	0	1
VSUS	1	1	113	EXACT	1	1	1	0	0	7	1	40	112	5	2	1	4	8	0.3142696805273545	0	0	1	61	4	1	1
VSUS	0	1	132	EXACT	1	1	0	1	0	18	4	40	115	1	0	20	0	50	0.7856742013183862	0	0	1	18	2	0	1
VSUS	0	1	160	EXACT	1	1	0	1	0	18	4	40	137	1	0	9	1	37	0.6758625033664688	0	0	0	131	2	0	1
VSUS	0	1	173	EXACT	1	1	0	1	0	18	4	40	173	2	1	1	0	37	0.6758625033664688	0	0	1	9	2	1	1
VSUS	1	0	24	EXACT	1	1	0	1	0	18	4	40	23	7	2	1	0	13	0.5150787536377127	0	0	1	12	2	0	1
VSUS	1	1	120	EXACT	1	1	0	1	0	18	4	40	42	1	0	-1	0	13	0.5150787536377127	0	0	0	7	2	0	1
VSUS	1	2	214	EXACT	1	1	0	1	0	18	4	40	214	1	0	97	0	10	0.15971914124998499	0	2	0	2	2	1	2
VSUS	1	1	140	EXACT	1	1	0	1	0	18	4	40	140	1	0	10	1	2	0.08333333333333334	0	0	1	7	2	0	2
VSUS	1	1	154	EXACT	1	1	0	1	0	18	1	40	153	1	0	10	0	2	0.08333333333333334	0	1	0	63	3	1	2
VSUS	1	2	199	EXACT	1	1	1	0	0	7	4	40	197	2	1	1	8	16	0.23570226039551587	0	0	0	8	2	1	1
VSUS	1	2	206	EXACT	1	1	1	0	0	7	4	40	51	1	0	7	0	1	0.05892556509887897	0	0	0	3	2	1	5
VSUS	1	2	248	EXACT	1	1	0	1	0	18	15	40	107	1	0	63	0	5	0.13176156917368248	0	0	0	50	2	1	5
VSUS	1	3	255	EXACT	1	1	0	1	0	18	4	40	43	1	0	-1	0	1	0.05892556509887897	0	0	0	7	2	1	5
VSUS	1	3	271	EXACT	1	1	0	1	0	18	4	40	268	2	1	109	0	5	0.13176156917368248	0	0	1	4	2	0	4
VSUS	1	3	286	EXACT	1	1	0	1	0	18	4	40	37	5	2	-1	0	20	0.26352313834736496	0	0	0	4	2	1	4
VSUS	1	3	295	EXACT	1	1	1	0	0	7	4	40	88	1	0	64	0	17	0.24295632895188754	0	0	0	50	2	2	1
VSUS	1	3	311	EXACT	1	1	1	0	0	7	4	40	55	1	0	18	0	25	0.2946278254943948	0	0	0	9	2	2	2
VSUS	1	3	351	EXACT	1	1	1	0	0	7	5	40	39	1	0	6	0	10	0.1863389981249825	0	0	0	6	5	2	3
VSUS	1	3	359	EXACT	1	1	1	0	0	7	1	40	72	2	1	1	0	17	0.24295632895188754	0	0	0	48	3	2	2
VSUS	1	3	368	EXACT	2	2	0	2	0	36	22	40	96	1	0	-1	0	20	0.26352313834736496	0	0	0	2	1	1	5
VSUS	1	3	389	EXACT	1	1	0	1	0	18	4	40	44	1	0	-1	0	29	0.3173238794109962	0	0	0	10	2	1	5
VSUS	1	3	413	EXACT	1	1	0	1	0	18	1	40	47	1	0	7	0	20	0.26352313834736496	0	0	0	14	4	1	5
VSUS	1	3	465	EXACT	1	1	0	1	0	18	4	40	51	1	0	37	0	13	0.21245914639969937	0	0	0	2	2	1	6
VSUS	1	3	475	EXACT	1	1	1	0	0	7	6	40	106	1	0	2	0	29	0.3173238794109962	0	1	0	90	6	2	2
VSUS	1	3	476	EXACT	1	1	0	1	0	18	4	40	86	1	0	47	0	13	0.21245914639969937	0	0	0	2	2	1	6
VSUS	1	4	502	EXACT	1	1	0	1	0	18	8	40	36	1	0	8	0	13	0.21245914639969937	0	0	0	6	3	1	6
VSUS	1	1	87	EXACT	1	1	0	1	0	18	12	40	86	1	0	4	0	4	0.10101525445522107	0	0	0	6	4	1	1
VSUS	1	0	56	EXACT	1	1	1	0	0	7	5	40	53	23	3	44	2	9	0.25	0	0	1	42	5	1	1
VSUS	0	1	74	EXACT	1	1	1	0	0	7	5	40	72	71	4	1	0	101	0.8374896350934075	0	0	1	5	5	2	0
VSUS	0	1	102	EXACT	1	1	0	1	0	18	1	40	102	2	1	1	0	50	0.5892556509887896	0	4	0	93	5	1	1
VSUS	1	0	26	EXACT	1	1	1	0	0	7	5	40	23	1	0	20	2	13	0.31868871959954903	0	0	2	7	5	1	1
VSUS	1	0	38	EXACT	1	1	0	1	0	18	15	40	5	1	0	-1	2	4	0.17677669529663687	0	0	0	2	2	1	1
VSUS	1	0	53	EXACT	1	1	0	1	0	18	4	40	7	1	0	-1	2	5	0.1976423537605237	0	0	0	4	2	1	1
VSUS	1	1	66	EXACT	1	1	0	1	0	18	4	40	7	2	1	-1	2	5	0.1976423537605237	0	0	2	4	2	1	1
VSUS	1	1	77	EXACT	2	2	1	1	0	25	22	40	5	1	0	-1	2	5	0.1976423537605237	0	0	0	1	1	1	2
VSUS	1	1	88	EXACT	1	1	0	1	0	18	4	40	5	2	1	1	2	5	0.1976423537605237	0	0	0	2	2	1	2
VSUS	1	1	98	EXACT	1	1	1	0	0	7	4	40	4	1	0	-1	2	5	0.1976423537605237	0	0	0	1	1	1	3
VSUS	1	1	108	EXACT	1	1	0	1	0	18	4	40	4	1	0	-1	2	5	0.1976423537605237	0	0	0	1	1	1	3
VSUS	1	1	118	EXACT	1	1	1	0	0	7	4	40	4	1	0	-1	2	5	0.1976423537605237	0	0	0	1	1	1	3
VSUS	1	1	129	EXACT	1	1	0	1	0	18	4	40	5	2	1	1	2	4	0.17677669529663687	0	0	2	2	1	1	3
VSUS	1	1	140	EXACT	1	1	0	1	0	18	4	40	5	2	1	1	2	4	0.17677669529663687	0	0	0	2	1	1	3
VSUS	1	1	151	EXACT	1	1	0	1	0	18	4	40	5	2	1	1	2	4	0.17677669529663687	0	0	0	2	1	1	3
VSUS	1	1	162	EXACT	1	1	0	1	0	18	4	40	5	2	1	1	2	4	0.17677669529663687	0	0	0	2	1	1	4
VSUS	1	1	174	EXACT	1	1	0	1	0	18	4	40	6	2	1	1	2	4	0.17677669529663687	0	0	1	2	1	1	4
VSUS	1	2	185	EXACT	1	1	0	1	0	18	4	40	5	2	1	1	2	4	0.17677669529663687	0	0	0	2	1	1	4
VSUS	0	2	186	EXACT	1	1	0	1	0	18	12	40	66	7	2	-1	0	72	0.7499999999999999	0	3	1	5	2	0	1
VSUS	1	2	194	EXACT	2	2	0	2	0	36	22	40	3	1	0	-1	2	18	0.37499999999999994	0	0	0	1	1	0	2
VSUS	1	2	204	EXACT	2	2	0	2	0	36	22	40	4	2	1	-1	2	18	0.37499999999999994	0	0	0	2	1	0	2
VSUS	1	2	215	EXACT	1	1	0	1	0	18	4	40	5	2	1	1	2	4	0.17677669529663687	0	0	2	2	1	1	4
VSUS	0	2	228	EXACT	1	1	0	1	0	18	12	40	24	1	0	-1	0	50	0.625	0	2	1	4	2	0	1
VSUS	0	2	243	EXACT	1	1	0	1	0	18	6	40	38	7	2	8	0	72	0.7499999999999999	0	12	1	6	3	0	1
VSUS	0	3	258	EXACT	1	1	0	1	0	18	6	40	65	9	2	30	0	72	0.7499999999999999	0	6	1	6	3	0	1
VSUS	0	3	269	EXACT	1	1	0	1	0	18	6	40	20	7	2	-1	0	72	0.7499999999999999	0	6	1	6	3	0	1
VSUS	0	3	273	EXACT	1	1	0	1	0	18	4	40	39	1	0	24	0	50	0.625	0	0	1	12	2	0	1
VSUS	0	3	284	EXACT	1	1	0	1	0	18	6	40	20	7	2	-1	0	72	0.7499999999999999	0	6	1	6	3	0	1
VSUS	0	3	308	EXACT	1	1	0	1	0	18	12	40	29	3	2	-1	0	72	0.7499999999999999	0	12	1	14	4	0	1
VSUS	0	3	317	EXACT	1	1	0	1	0	18	6	40	27	7	2	-1	0	72	0.7499999999999999	0	6	1	6	3	0	1
VSUS	0	3	327	EXACT	1	1	0	1	0	18	12	40	13	3	2	-1	0	72	0.7499999999999999	0	3	1	4	2	0	1
VSUS	0	3	329	EXACT	1	1	0	1	0	18	4	40	54	1	0	28	0	50	0.625	0	0	1	10	2	0	1
VSUS	0	3	348	EXACT	1	1	0	1	0	18	6	40	15	7	2	-1	0	72	0.7499999999999999	0	6	1	6	3	0	1
VSUS	0	3	374	EXACT	1	1	0	1	0	18	6	40	51	21	3	-1	0	72	0.7499999999999999	0	6	1	6	3	0	1
VSUS	0	3	419	EXACT	1	1	0	1	0	18	4	40	39	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	3	460	EXACT	1	1	0	1	0	18	4	40	35	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	4	501	EXACT	1	1	0	1	0	18	4	40	35	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	4	542	EXACT	1	1	0	1	0	18	4	40	35	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	4	583	EXACT	1	1	0	1	0	18	4	40	35	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	4	628	EXACT	1	1	0	1	0	18	4	40	39	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	4	669	EXACT	1	1	0	1	0	18	4	40	35	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	4	710	EXACT	1	1	0	1	0	18	4	40	35	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	4	751	EXACT	1	1	0	1	0	18	4	40	35	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	4	796	EXACT	1	1	0	1	0	18	4	40	39	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	4	837	EXACT	1	1	0	1	0	18	4	40	35	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	0	4	878	EXACT	1	1	0	1	0	18	4	40	35	1	0	8	0	50	0.625	0	0	1	4	2	0	1
VSUS	1	1	106	EXACT	1	1	1	0	0	7	1	40	103	18	3	1	4	4	0.07844645405527362	0	0	1	20	4	1	1
VSUS	1	2	213	EXACT	1	1	0	1	0	18	4	40	100	40	4	9	5	9	0.11766968108291041	0	0	1	4	2	0	1
VSUS	1	0	14	EXACT	1	1	0	1	0	18	12	40	11	2	1	10	1	5	0.3952847075210474	0	3	2	6	2	0	2
VSUS	1	0	28	EXACT	1	1	0	1	0	18	8	40	4	2	1	-1	0	5	0.3952847075210474	0	1	2	4	1	0	3
VSUS	1	1	80	EXACT	1	1	0	1	0	18	4	40	78	3	2	20	0	5	0.3952847075210474	0	0	1	32	2	0	3
VSUS	1	1	95	EXACT	1	1	0	1	0	18	8	40	95	1	0	74	2	34	0.29450754468697576	0	0	1	65	2	0	4
VSUS	1	1	103	EXACT	1	1	0	1	0	18	4	40	102	3	2	84	1	5	0.13176156917368248	0	0	0	71	2	1	3
VSUS	1	1	157	EXACT	1	1	0	1	0	18	4	40	152	1	0	119	1	10	0.1863389981249825	0	0	0	35	2	2	4
VSUS	1	2	218	EXACT	1	1	0	1	0	18	4	40	218	4	2	117	1	10	0.1863389981249825	0	0	0	4	2	2	5
VSUS	1	3	307	EXACT	1	1	0	1	0	18	8	40	300	1	0	72	0	10	0.1863389981249825	0	0	0	15	3	2	5
VSUS	1	3	324	EXACT	1	1	0	1	0	18	4	40	56	3	2	31	0	10	0.1863389981249825	0	0	0	3	2	2	5
VSUS	1	3	326	EXACT	1	1	1	0	0	7	5	40	127	1	0	-1	3	18	0.25	0	0	0	26	5	2	4
VSUS	1	3	443	EXACT	2	2	0	2	0	36	22	40	27	1	0	-1	0	10	0.1863389981249825	0	0	0	1	1	2	7
VSUS	1	3	468	EXACT	1	1	1	0	0	7	5	40	284	1	0	-1	3	25	0.2946278254943948	0	0	1	34	5	3	5
VSUS	1	4	555	EXACT	1	1	0	1	0	18	1	40	399	1	0	-1	3	13	0.21245914639969937	0	0	0	328	4	4	8
VSUS	1	4	566	EXACT	1	1	0	1	0	18	4	40	170	1	0	-1	0	26	0.3004626062886658	0	0	1	5	2	1	5
VSUS	1	4	570	EXACT	1	1	1	0	0	7	5	40	566	1	0	245	2	29	0.3173238794109962	0	0	0	18	5	3	7
VSUS	1	4	617	EXACT	1	1	0	1	0	18	13	40	269	1	0	9	2	18	0.25	0	2	1	91	5	2	6
VSUS	1	4	623	EXACT	1	1	1	0	0	7	1	40	244	3	2	5	1	17	0.24295632895188754	0	0	0	3	2	4	6
VSUS	1	4	634	EXACT	1	1	0	1	0	18	8	40	62	2	1	-1	0	26	0.3004626062886658	0	1	0	42	2	1	7
VSUS	1	4	648	EXACT	1	1	0	1	0	18	4	40	104	4	2	2	0	26	0.3004626062886658	0	0	0	4	2	1	7
VSUS	1	4	768	EXACT	1	1	0	1	0	18	18	40	301	1	0	36	1	9	0.1767766952966369	0	9	1	72	9	3	8
VSUS	1	1	90	EXACT	1	1	1	0	0	7	1	40	89	1	0	-1	0	5	0.11293848786315641	0	0	0	43	4	1	3
VSUS	1	1	130	EXACT	1	1	0	1	0	18	4	40	130	1	0	107	1	25	0.2525381361380527	0	0	1	59	2	1	2
VSUS	0	1	108	EXACT	1	1	1	0	0	7	5	40	26	5	2	1	0	101	0.8374896350934075	0	0	0	5	5	2	0
VSUS	0	1	116	EXACT	1	1	1	0	0	7	5	40	115	10	3	1	0	122	0.9204467514322717	0	1	0	11	6	2	0
VSUS	0	2	191	EXACT	1	1	1	0	0	7	5	40	43	6	2	3	0	122	0.9204467514322717	0	0	0	6	5	2	0
VSUS	0	2	223	EXACT	1	1	1	0	0	7	5	40	214	1	0	3	0	122	0.9204467514322717	0	5	0	23	8	2	0
VSUS	1	3	274	EXACT	1	1	0	1	0	18	4	40	234	20	3	21	0	13	0.40061680838488767	0	0	0	4	2	0	1
VSUS	1	1	97	EXACT	1	1	1	0	0	7	5	40	97	1	0	4	0	25	0.19611613513818404	0	0	1	6	4	2	0
VSUS	1	2	226	EXACT	1	1	1	0	0	7	5	40	195	2	1	5	0	40	0.24806946917841693	0	0	0	6	5	1	1
VSUS	1	2	234	EXACT	1	1	1	0	0	7	5	40	201	6	2	1	0	53	0.2855494029733936	0	0	0	5	5	2	1
