file	match	game	opp	oppver	ourver	map	maphash	trig	rounds	our_team	n_parked_bots	max_park_len	first_park_round	total_parked_bot_rounds	total_raider_rounds	total_bot_rounds
4533ddd9-fafd-4096-b0c9-3669a832d024_game_1.replay26	4533ddd9-fafd-4096-b0c9-3669a832d024	1	Powered by SmartFridge	35	112	?	b3b93b33a3	unrated	96	0	0	0	-1	0	39	560
4533ddd9-fafd-4096-b0c9-3669a832d024_game_2.replay26	4533ddd9-fafd-4096-b0c9-3669a832d024	2	Powered by SmartFridge	35	112	?	988930b0ce	unrated	121	0	0	0	-1	0	153	669
4533ddd9-fafd-4096-b0c9-3669a832d024_game_3.replay26	4533ddd9-fafd-4096-b0c9-3669a832d024	3	Powered by SmartFridge	35	112	?	0c59455b91	unrated	158	0	1	105	53	105	216	718
4533ddd9-fafd-4096-b0c9-3669a832d024_game_4.replay26	4533ddd9-fafd-4096-b0c9-3669a832d024	4	Powered by SmartFridge	35	112	?	93f8deafba	unrated	729	0	1	576	18	710	739	2385
4533ddd9-fafd-4096-b0c9-3669a832d024_game_5.replay26	4533ddd9-fafd-4096-b0c9-3669a832d024	5	Powered by SmartFridge	35	112	?	8cbf96e7b4	unrated	93	0	0	0	-1	0	82	478
72f98e12-7db3-4963-9d8c-c9503791f5b9_game_1.replay26	72f98e12-7db3-4963-9d8c-c9503791f5b9	1	LingLing40	26	112	atoll	8cbf96e7b4	ladder	172	0	1	145	27	145	295	879
72f98e12-7db3-4963-9d8c-c9503791f5b9_game_2.replay26	72f98e12-7db3-4963-9d8c-c9503791f5b9	2	LingLing40	26	112	moonrise	65714cc548	ladder	1000	0	2	621	58	1506	1963	4022
72f98e12-7db3-4963-9d8c-c9503791f5b9_game_3.replay26	72f98e12-7db3-4963-9d8c-c9503791f5b9	3	LingLing40	26	112	antler	e150ec12c3	ladder	534	0	3	527	7	1020	1073	3016
72f98e12-7db3-4963-9d8c-c9503791f5b9_game_4.replay26	72f98e12-7db3-4963-9d8c-c9503791f5b9	4	LingLing40	26	112	hive	0c59455b91	ladder	380	0	3	346	34	982	1109	2485
72f98e12-7db3-4963-9d8c-c9503791f5b9_game_5.replay26	72f98e12-7db3-4963-9d8c-c9503791f5b9	5	LingLing40	26	112	heart	d0f31b58fa	ladder	199	0	1	187	12	187	458	1176
749e7bb1-c1af-4ffd-90fe-5e83e8c5c3c7_game_1.replay26	749e7bb1-c1af-4ffd-90fe-5e83e8c5c3c7	1	0033	53	112	heart	d0f31b58fa	ladder	149	1	0	0	-1	0	73	735
749e7bb1-c1af-4ffd-90fe-5e83e8c5c3c7_game_2.replay26	749e7bb1-c1af-4ffd-90fe-5e83e8c5c3c7	2	0033	53	112	antler	e150ec12c3	ladder	166	1	2	129	37	242	423	914
749e7bb1-c1af-4ffd-90fe-5e83e8c5c3c7_game_3.replay26	749e7bb1-c1af-4ffd-90fe-5e83e8c5c3c7	3	0033	53	112	meander	925f7a4755	ladder	109	1	0	0	-1	0	95	535
749e7bb1-c1af-4ffd-90fe-5e83e8c5c3c7_game_4.replay26	749e7bb1-c1af-4ffd-90fe-5e83e8c5c3c7	4	0033	53	112	jackpot	29fc6e6fa5	ladder	378	1	2	266	48	513	842	2148
749e7bb1-c1af-4ffd-90fe-5e83e8c5c3c7_game_5.replay26	749e7bb1-c1af-4ffd-90fe-5e83e8c5c3c7	5	0033	53	112	lighthouse	00349f3ee5	ladder	124	1	0	0	-1	0	195	679
8c6a5bf3-321b-4277-b286-04ab14178139_game_1.replay26	8c6a5bf3-321b-4277-b286-04ab14178139	1	Focalground	11	112	eider	32e660f402	ladder	154	1	0	0	-1	0	19	908
8c6a5bf3-321b-4277-b286-04ab14178139_game_2.replay26	8c6a5bf3-321b-4277-b286-04ab14178139	2	Focalground	11	112	archipelago	f0ab8b0a38	ladder	113	1	0	0	-1	0	109	660
8c6a5bf3-321b-4277-b286-04ab14178139_game_3.replay26	8c6a5bf3-321b-4277-b286-04ab14178139	3	Focalground	11	112	nordkap	676dc6f812	ladder	291	1	0	0	-1	0	294	1445
8c6a5bf3-321b-4277-b286-04ab14178139_game_4.replay26	8c6a5bf3-321b-4277-b286-04ab14178139	4	Focalground	11	112	antler	e150ec12c3	ladder	164	1	0	0	-1	0	168	969
8c6a5bf3-321b-4277-b286-04ab14178139_game_5.replay26	8c6a5bf3-321b-4277-b286-04ab14178139	5	Focalground	11	112	hive	0c59455b91	ladder	137	1	0	0	-1	0	266	807
3977d9f8-10f7-4b49-bd9c-5ed6ad7b51c4_game_1.replay26	3977d9f8-10f7-4b49-bd9c-5ed6ad7b51c4	1	The Bisons	4	112	saga	988930b0ce	ladder	71	1	0	0	-1	0	35	407
3977d9f8-10f7-4b49-bd9c-5ed6ad7b51c4_game_2.replay26	3977d9f8-10f7-4b49-bd9c-5ed6ad7b51c4	2	The Bisons	4	112	meander	925f7a4755	ladder	106	1	0	0	-1	0	135	620
3977d9f8-10f7-4b49-bd9c-5ed6ad7b51c4_game_3.replay26	3977d9f8-10f7-4b49-bd9c-5ed6ad7b51c4	3	The Bisons	4	112	jackpot	29fc6e6fa5	ladder	59	1	0	0	-1	0	61	339
3977d9f8-10f7-4b49-bd9c-5ed6ad7b51c4_game_4.replay26	3977d9f8-10f7-4b49-bd9c-5ed6ad7b51c4	4	The Bisons	4	112	snowflake	b3b93b33a3	ladder	79	1	0	0	-1	0	49	441
3977d9f8-10f7-4b49-bd9c-5ed6ad7b51c4_game_5.replay26	3977d9f8-10f7-4b49-bd9c-5ed6ad7b51c4	5	The Bisons	4	112	lighthouse	00349f3ee5	ladder	65	1	0	0	-1	0	107	341
86e07ff7-cbec-4643-a222-cde3e97975fa_game_1.replay26	86e07ff7-cbec-4643-a222-cde3e97975fa	1	Besvikomat	43	112	meander	925f7a4755	ladder	134	0	0	0	-1	0	128	521
86e07ff7-cbec-4643-a222-cde3e97975fa_game_2.replay26	86e07ff7-cbec-4643-a222-cde3e97975fa	2	Besvikomat	43	112	jackpot	29fc6e6fa5	ladder	517	0	1	446	71	446	1398	2872
86e07ff7-cbec-4643-a222-cde3e97975fa_game_3.replay26	86e07ff7-cbec-4643-a222-cde3e97975fa	3	Besvikomat	43	112	nordkap	676dc6f812	ladder	202	0	2	153	45	303	361	866
86e07ff7-cbec-4643-a222-cde3e97975fa_game_4.replay26	86e07ff7-cbec-4643-a222-cde3e97975fa	4	Besvikomat	43	112	snowflake	b3b93b33a3	ladder	431	0	0	0	-1	0	292	1564
86e07ff7-cbec-4643-a222-cde3e97975fa_game_5.replay26	86e07ff7-cbec-4643-a222-cde3e97975fa	5	Besvikomat	43	112	fjordgate	93f8deafba	ladder	183	0	0	0	-1	0	262	860
36afd6c3-cac2-4dfa-ac15-783dd26ccfee_game_1.replay26	36afd6c3-cac2-4dfa-ac15-783dd26ccfee	1	LingLing40	26	112	snowflake	b3b93b33a3	ladder	94	1	0	0	-1	0	146	490
36afd6c3-cac2-4dfa-ac15-783dd26ccfee_game_2.replay26	36afd6c3-cac2-4dfa-ac15-783dd26ccfee	2	LingLing40	26	112	nordkap	676dc6f812	ladder	141	1	0	0	-1	0	313	720
36afd6c3-cac2-4dfa-ac15-783dd26ccfee_game_3.replay26	36afd6c3-cac2-4dfa-ac15-783dd26ccfee	3	LingLing40	26	112	atoll	8cbf96e7b4	ladder	369	1	2	299	70	586	1110	2486
36afd6c3-cac2-4dfa-ac15-783dd26ccfee_game_4.replay26	36afd6c3-cac2-4dfa-ac15-783dd26ccfee	4	LingLing40	26	112	saga	988930b0ce	ladder	131	1	0	0	-1	0	166	610
36afd6c3-cac2-4dfa-ac15-783dd26ccfee_game_5.replay26	36afd6c3-cac2-4dfa-ac15-783dd26ccfee	5	LingLing40	26	112	jackpot	29fc6e6fa5	ladder	131	1	1	106	25	106	285	769
8b28040f-9ae5-4845-9290-91c0412180bd_game_1.replay26	8b28040f-9ae5-4845-9290-91c0412180bd	1	Focalground	11	112	archipelago	f0ab8b0a38	ladder	115	1	0	0	-1	0	219	745
8b28040f-9ae5-4845-9290-91c0412180bd_game_2.replay26	8b28040f-9ae5-4845-9290-91c0412180bd	2	Focalground	11	112	fjordgate	93f8deafba	ladder	722	1	0	0	-1	0	102	2925
8b28040f-9ae5-4845-9290-91c0412180bd_game_3.replay26	8b28040f-9ae5-4845-9290-91c0412180bd	3	Focalground	11	112	drumlin	d045777fb4	ladder	158	1	1	107	51	107	219	956
8b28040f-9ae5-4845-9290-91c0412180bd_game_4.replay26	8b28040f-9ae5-4845-9290-91c0412180bd	4	Focalground	11	112	jackpot	29fc6e6fa5	ladder	277	1	0	0	-1	0	15	1645
8b28040f-9ae5-4845-9290-91c0412180bd_game_5.replay26	8b28040f-9ae5-4845-9290-91c0412180bd	5	Focalground	11	112	heart	d0f31b58fa	ladder	244	1	1	130	70	130	186	1444
7a97d74b-fdf1-4f57-ac5f-8cea67eedc73_game_1.replay26	7a97d74b-fdf1-4f57-ac5f-8cea67eedc73	1	The Bisons	4	112	drumlin	d045777fb4	ladder	51	0	0	0	-1	0	56	289
7a97d74b-fdf1-4f57-ac5f-8cea67eedc73_game_2.replay26	7a97d74b-fdf1-4f57-ac5f-8cea67eedc73	2	The Bisons	4	112	snowflake	b3b93b33a3	ladder	65	0	0	0	-1	0	89	373
7a97d74b-fdf1-4f57-ac5f-8cea67eedc73_game_3.replay26	7a97d74b-fdf1-4f57-ac5f-8cea67eedc73	3	The Bisons	4	112	hive	0c59455b91	ladder	68	0	0	0	-1	0	44	380
7a97d74b-fdf1-4f57-ac5f-8cea67eedc73_game_4.replay26	7a97d74b-fdf1-4f57-ac5f-8cea67eedc73	4	The Bisons	4	112	antler	e150ec12c3	ladder	257	0	1	179	22	179	360	1161
7a97d74b-fdf1-4f57-ac5f-8cea67eedc73_game_5.replay26	7a97d74b-fdf1-4f57-ac5f-8cea67eedc73	5	The Bisons	4	112	nordkap	676dc6f812	ladder	90	0	0	0	-1	0	204	522
db5f1812-5837-4171-bd13-cdc694be687f_game_1.replay26	db5f1812-5837-4171-bd13-cdc694be687f	1	The Bisons	4	114	?	d045777fb4	unrated	53	1	0	0	-1	0	64	301
db5f1812-5837-4171-bd13-cdc694be687f_game_2.replay26	db5f1812-5837-4171-bd13-cdc694be687f	2	The Bisons	4	114	?	925f7a4755	unrated	222	1	1	207	15	207	212	988
db5f1812-5837-4171-bd13-cdc694be687f_game_3.replay26	db5f1812-5837-4171-bd13-cdc694be687f	3	The Bisons	4	114	?	93f8deafba	unrated	585	1	3	326	215	796	980	2215
db5f1812-5837-4171-bd13-cdc694be687f_game_4.replay26	db5f1812-5837-4171-bd13-cdc694be687f	4	The Bisons	4	114	?	29fc6e6fa5	unrated	79	1	0	0	-1	0	142	422
db5f1812-5837-4171-bd13-cdc694be687f_game_5.replay26	db5f1812-5837-4171-bd13-cdc694be687f	5	The Bisons	4	114	?	988930b0ce	unrated	78	1	0	0	-1	0	58	448
988554e3-2c7a-4480-8248-e0bd2652f92f_game_1.replay26	988554e3-2c7a-4480-8248-e0bd2652f92f	1	Focalground	11	114	?	676dc6f812	unrated	196	0	0	0	-1	0	134	970
988554e3-2c7a-4480-8248-e0bd2652f92f_game_2.replay26	988554e3-2c7a-4480-8248-e0bd2652f92f	2	Focalground	11	114	?	e150ec12c3	unrated	159	0	0	0	-1	0	127	939
988554e3-2c7a-4480-8248-e0bd2652f92f_game_3.replay26	988554e3-2c7a-4480-8248-e0bd2652f92f	3	Focalground	11	114	?	32e660f402	unrated	161	0	0	0	-1	0	15	951
988554e3-2c7a-4480-8248-e0bd2652f92f_game_4.replay26	988554e3-2c7a-4480-8248-e0bd2652f92f	4	Focalground	11	114	?	d045777fb4	unrated	237	0	0	0	-1	0	238	1175
988554e3-2c7a-4480-8248-e0bd2652f92f_game_5.replay26	988554e3-2c7a-4480-8248-e0bd2652f92f	5	Focalground	11	114	?	f0ab8b0a38	unrated	96	0	0	0	-1	0	41	560
0b1bbdd6-4ad5-48ea-baba-bc6ca69aba54_game_1.replay26	0b1bbdd6-4ad5-48ea-baba-bc6ca69aba54	1	arsonist duck	24	112	meander	925f7a4755	ladder	474	1	2	375	43	501	657	2310
0b1bbdd6-4ad5-48ea-baba-bc6ca69aba54_game_2.replay26	0b1bbdd6-4ad5-48ea-baba-bc6ca69aba54	2	arsonist duck	24	112	lighthouse	00349f3ee5	ladder	132	1	0	0	-1	0	270	564
0b1bbdd6-4ad5-48ea-baba-bc6ca69aba54_game_3.replay26	0b1bbdd6-4ad5-48ea-baba-bc6ca69aba54	3	arsonist duck	24	112	fjordgate	93f8deafba	ladder	219	1	1	142	77	142	364	1085
0b1bbdd6-4ad5-48ea-baba-bc6ca69aba54_game_4.replay26	0b1bbdd6-4ad5-48ea-baba-bc6ca69aba54	4	arsonist duck	24	112	eider	32e660f402	ladder	269	1	3	212	57	589	716	1599
0b1bbdd6-4ad5-48ea-baba-bc6ca69aba54_game_5.replay26	0b1bbdd6-4ad5-48ea-baba-bc6ca69aba54	5	arsonist duck	24	112	hive	0c59455b91	ladder	142	1	0	0	-1	0	259	835
b205911b-c721-40d6-a6f2-eb2a02cbff6e_game_1.replay26	b205911b-c721-40d6-a6f2-eb2a02cbff6e	1	Powered by SmartFridge	28	114	?	e150ec12c3	unrated	306	0	1	195	80	195	302	1537
b205911b-c721-40d6-a6f2-eb2a02cbff6e_game_2.replay26	b205911b-c721-40d6-a6f2-eb2a02cbff6e	2	Powered by SmartFridge	28	114	?	8cbf96e7b4	unrated	254	0	1	225	29	225	337	1419
b205911b-c721-40d6-a6f2-eb2a02cbff6e_game_3.replay26	b205911b-c721-40d6-a6f2-eb2a02cbff6e	3	Powered by SmartFridge	28	114	?	32e660f402	unrated	141	0	0	0	-1	0	109	620
b205911b-c721-40d6-a6f2-eb2a02cbff6e_game_4.replay26	b205911b-c721-40d6-a6f2-eb2a02cbff6e	4	Powered by SmartFridge	28	114	?	988930b0ce	unrated	216	0	0	0	-1	0	270	1100
b205911b-c721-40d6-a6f2-eb2a02cbff6e_game_5.replay26	b205911b-c721-40d6-a6f2-eb2a02cbff6e	5	Powered by SmartFridge	28	114	?	b3b93b33a3	unrated	155	0	1	117	38	117	151	1042
4b4d2a3c-4635-451b-8ca4-6f587beecaad_game_1.replay26	4b4d2a3c-4635-451b-8ca4-6f587beecaad	1	Coreflood	80	114	snowflake	b3b93b33a3	ladder	462	0	0	0	-1	0	1046	2660
4b4d2a3c-4635-451b-8ca4-6f587beecaad_game_2.replay26	4b4d2a3c-4635-451b-8ca4-6f587beecaad	2	Coreflood	80	114	meander	925f7a4755	ladder	666	0	2	579	87	1019	1330	3540
4b4d2a3c-4635-451b-8ca4-6f587beecaad_game_3.replay26	4b4d2a3c-4635-451b-8ca4-6f587beecaad	3	Coreflood	80	114	eider	32e660f402	ladder	320	0	0	0	-1	0	366	956
4b4d2a3c-4635-451b-8ca4-6f587beecaad_game_4.replay26	4b4d2a3c-4635-451b-8ca4-6f587beecaad	4	Coreflood	80	114	nordkap	676dc6f812	ladder	787	0	0	0	-1	0	417	1782
4b4d2a3c-4635-451b-8ca4-6f587beecaad_game_5.replay26	4b4d2a3c-4635-451b-8ca4-6f587beecaad	5	Coreflood	80	114	hive	0c59455b91	ladder	1000	0	1	121	460	121	888	3288
41f153fa-dd22-4b96-b27d-3012d63d90d3_game_1.replay26	41f153fa-dd22-4b96-b27d-3012d63d90d3	1	Powered by SmartFridge	30	114	?	e150ec12c3	unrated	642	1	2	388	25	720	789	3684
41f153fa-dd22-4b96-b27d-3012d63d90d3_game_2.replay26	41f153fa-dd22-4b96-b27d-3012d63d90d3	2	Powered by SmartFridge	30	114	?	d0f31b58fa	unrated	1000	1	1	947	13	947	991	3099
41f153fa-dd22-4b96-b27d-3012d63d90d3_game_3.replay26	41f153fa-dd22-4b96-b27d-3012d63d90d3	3	Powered by SmartFridge	30	114	?	925f7a4755	unrated	196	1	0	0	-1	0	43	503
41f153fa-dd22-4b96-b27d-3012d63d90d3_game_4.replay26	41f153fa-dd22-4b96-b27d-3012d63d90d3	4	Powered by SmartFridge	30	114	?	93f8deafba	unrated	665	1	0	0	-1	0	6	2668
41f153fa-dd22-4b96-b27d-3012d63d90d3_game_5.replay26	41f153fa-dd22-4b96-b27d-3012d63d90d3	5	Powered by SmartFridge	30	114	?	00349f3ee5	unrated	151	1	0	0	-1	0	0	489
1f643cfe-c2e0-43be-973f-412ef62dd587_game_1.replay26	1f643cfe-c2e0-43be-973f-412ef62dd587	1	Powered by SmartFridge	34	114	meander	925f7a4755	ladder	277	1	1	262	15	262	262	1375
1f643cfe-c2e0-43be-973f-412ef62dd587_game_2.replay26	1f643cfe-c2e0-43be-973f-412ef62dd587	2	Powered by SmartFridge	34	114	lighthouse	00349f3ee5	ladder	215	1	2	163	52	288	357	1232
1f643cfe-c2e0-43be-973f-412ef62dd587_game_3.replay26	1f643cfe-c2e0-43be-973f-412ef62dd587	3	Powered by SmartFridge	34	114	jackpot	29fc6e6fa5	ladder	512	1	0	0	-1	0	0	2476
1f643cfe-c2e0-43be-973f-412ef62dd587_game_4.replay26	1f643cfe-c2e0-43be-973f-412ef62dd587	4	Powered by SmartFridge	34	114	drumlin	d045777fb4	ladder	67	1	0	0	-1	0	80	349
1f643cfe-c2e0-43be-973f-412ef62dd587_game_5.replay26	1f643cfe-c2e0-43be-973f-412ef62dd587	5	Powered by SmartFridge	34	114	moonrise	65714cc548	ladder	125	1	0	0	-1	0	85	615
188614de-1581-4cef-87e8-0ddd0a79209e_game_1.replay26	188614de-1581-4cef-87e8-0ddd0a79209e	1	Besvikomat	44	114	fjordgate	93f8deafba	ladder	281	0	1	173	69	173	330	710
188614de-1581-4cef-87e8-0ddd0a79209e_game_2.replay26	188614de-1581-4cef-87e8-0ddd0a79209e	2	Besvikomat	44	114	saga	988930b0ce	ladder	139	0	0	0	-1	0	186	789
188614de-1581-4cef-87e8-0ddd0a79209e_game_3.replay26	188614de-1581-4cef-87e8-0ddd0a79209e	3	Besvikomat	44	114	antler	e150ec12c3	ladder	140	0	0	0	-1	0	325	779
188614de-1581-4cef-87e8-0ddd0a79209e_game_4.replay26	188614de-1581-4cef-87e8-0ddd0a79209e	4	Besvikomat	44	114	drumlin	d045777fb4	ladder	197	0	0	0	-1	0	387	1120
188614de-1581-4cef-87e8-0ddd0a79209e_game_5.replay26	188614de-1581-4cef-87e8-0ddd0a79209e	5	Besvikomat	44	114	meander	925f7a4755	ladder	269	0	1	114	130	114	236	916
dbf59c1e-107b-41b8-9491-a71b94a55b7a_game_1.replay26	dbf59c1e-107b-41b8-9491-a71b94a55b7a	1	Powered by SmartFridge	35	114	?	f0ab8b0a38	unrated	95	1	0	0	-1	0	61	435
dbf59c1e-107b-41b8-9491-a71b94a55b7a_game_2.replay26	dbf59c1e-107b-41b8-9491-a71b94a55b7a	2	Powered by SmartFridge	35	114	?	d0f31b58fa	unrated	285	1	1	266	19	266	275	903
dbf59c1e-107b-41b8-9491-a71b94a55b7a_game_3.replay26	dbf59c1e-107b-41b8-9491-a71b94a55b7a	3	Powered by SmartFridge	35	114	?	d045777fb4	unrated	79	1	0	0	-1	0	84	404
dbf59c1e-107b-41b8-9491-a71b94a55b7a_game_4.replay26	dbf59c1e-107b-41b8-9491-a71b94a55b7a	4	Powered by SmartFridge	35	114	?	29fc6e6fa5	unrated	1000	1	0	0	-1	0	0	2345
dbf59c1e-107b-41b8-9491-a71b94a55b7a_game_5.replay26	dbf59c1e-107b-41b8-9491-a71b94a55b7a	5	Powered by SmartFridge	35	114	?	925f7a4755	unrated	597	1	1	467	97	467	566	2975
ade8faea-fb33-473b-b18a-20827977991d_game_1.replay26	ade8faea-fb33-473b-b18a-20827977991d	1	LingLing40	27	114	?	d045777fb4	unrated	115	0	0	0	-1	0	133	565
ade8faea-fb33-473b-b18a-20827977991d_game_2.replay26	ade8faea-fb33-473b-b18a-20827977991d	2	LingLing40	27	114	?	e150ec12c3	unrated	180	0	2	164	16	311	591	1065
ade8faea-fb33-473b-b18a-20827977991d_game_3.replay26	ade8faea-fb33-473b-b18a-20827977991d	3	LingLing40	27	114	?	0c59455b91	unrated	271	0	2	219	40	396	672	1610
ade8faea-fb33-473b-b18a-20827977991d_game_4.replay26	ade8faea-fb33-473b-b18a-20827977991d	4	LingLing40	27	114	?	988930b0ce	unrated	132	0	0	0	-1	0	181	728
ade8faea-fb33-473b-b18a-20827977991d_game_5.replay26	ade8faea-fb33-473b-b18a-20827977991d	5	LingLing40	27	114	?	65714cc548	unrated	380	0	0	0	-1	0	419	1890
e69765e6-d125-474f-9cac-c8cbcdf09e5e_game_1.replay26	e69765e6-d125-474f-9cac-c8cbcdf09e5e	1	arsonist duck	24	114	atoll	8cbf96e7b4	ladder	214	1	2	170	44	328	362	1093
e69765e6-d125-474f-9cac-c8cbcdf09e5e_game_2.replay26	e69765e6-d125-474f-9cac-c8cbcdf09e5e	2	arsonist duck	24	114	meander	925f7a4755	ladder	181	1	0	0	-1	0	158	725
e69765e6-d125-474f-9cac-c8cbcdf09e5e_game_3.replay26	e69765e6-d125-474f-9cac-c8cbcdf09e5e	3	arsonist duck	24	114	hive	0c59455b91	ladder	118	1	0	0	-1	0	185	605
e69765e6-d125-474f-9cac-c8cbcdf09e5e_game_4.replay26	e69765e6-d125-474f-9cac-c8cbcdf09e5e	4	arsonist duck	24	114	antler	e150ec12c3	ladder	174	1	2	139	35	277	310	867
e69765e6-d125-474f-9cac-c8cbcdf09e5e_game_5.replay26	e69765e6-d125-474f-9cac-c8cbcdf09e5e	5	arsonist duck	24	114	lighthouse	00349f3ee5	ladder	105	1	0	0	-1	0	255	570
ea22b2c0-a350-42ce-91f8-4c0e9d9250f4_game_1.replay26	ea22b2c0-a350-42ce-91f8-4c0e9d9250f4	1	Powered by SmartFridge	34	114	?	65714cc548	unrated	81	0	0	0	-1	0	82	321
ea22b2c0-a350-42ce-91f8-4c0e9d9250f4_game_2.replay26	ea22b2c0-a350-42ce-91f8-4c0e9d9250f4	2	Powered by SmartFridge	34	114	?	925f7a4755	unrated	294	0	1	171	123	171	418	1192
ea22b2c0-a350-42ce-91f8-4c0e9d9250f4_game_3.replay26	ea22b2c0-a350-42ce-91f8-4c0e9d9250f4	3	Powered by SmartFridge	34	114	?	32e660f402	unrated	156	0	1	123	33	123	145	792
ea22b2c0-a350-42ce-91f8-4c0e9d9250f4_game_4.replay26	ea22b2c0-a350-42ce-91f8-4c0e9d9250f4	4	Powered by SmartFridge	34	114	?	0c59455b91	unrated	138	0	0	0	-1	0	175	705
ea22b2c0-a350-42ce-91f8-4c0e9d9250f4_game_5.replay26	ea22b2c0-a350-42ce-91f8-4c0e9d9250f4	5	Powered by SmartFridge	34	114	?	b3b93b33a3	unrated	195	0	1	145	50	145	152	1378
143ab2f1-7d4c-4998-9100-243433333c6e_game_1.replay26	143ab2f1-7d4c-4998-9100-243433333c6e	1	Big O	9	114	nordkap	676dc6f812	ladder	242	0	0	0	-1	0	346	1200
143ab2f1-7d4c-4998-9100-243433333c6e_game_2.replay26	143ab2f1-7d4c-4998-9100-243433333c6e	2	Big O	9	114	hive	0c59455b91	ladder	688	0	3	589	57	1481	1856	4110
143ab2f1-7d4c-4998-9100-243433333c6e_game_3.replay26	143ab2f1-7d4c-4998-9100-243433333c6e	3	Big O	9	114	antler	e150ec12c3	ladder	402	0	2	200	22	392	633	2000
143ab2f1-7d4c-4998-9100-243433333c6e_game_4.replay26	143ab2f1-7d4c-4998-9100-243433333c6e	4	Big O	9	114	drumlin	d045777fb4	ladder	128	0	0	0	-1	0	288	759
143ab2f1-7d4c-4998-9100-243433333c6e_game_5.replay26	143ab2f1-7d4c-4998-9100-243433333c6e	5	Big O	9	114	meander	925f7a4755	ladder	265	0	1	135	59	135	341	1067
c1150ea8-0565-452b-ab8f-c68581668953_game_1.replay26	c1150ea8-0565-452b-ab8f-c68581668953	1	Big O	10	114	?	32e660f402	unrated	95	1	0	0	-1	0	174	554
c1150ea8-0565-452b-ab8f-c68581668953_game_2.replay26	c1150ea8-0565-452b-ab8f-c68581668953	2	Big O	10	114	?	d0f31b58fa	unrated	206	1	0	0	-1	0	145	1025
c1150ea8-0565-452b-ab8f-c68581668953_game_3.replay26	c1150ea8-0565-452b-ab8f-c68581668953	3	Big O	10	114	?	29fc6e6fa5	unrated	153	1	0	0	-1	0	247	957
c1150ea8-0565-452b-ab8f-c68581668953_game_4.replay26	c1150ea8-0565-452b-ab8f-c68581668953	4	Big O	10	114	?	93f8deafba	unrated	327	1	0	0	-1	0	389	890
c1150ea8-0565-452b-ab8f-c68581668953_game_5.replay26	c1150ea8-0565-452b-ab8f-c68581668953	5	Big O	10	114	?	d045777fb4	unrated	333	1	1	116	217	116	1007	2088
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_1.replay26	0c695859-b6aa-46ac-acd2-6534a59eaa11	1	Landers	119	114	archipelago	f0ab8b0a38	ladder	88	1	0	0	-1	0	28	512
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_2.replay26	0c695859-b6aa-46ac-acd2-6534a59eaa11	2	Landers	119	114	drumlin	d045777fb4	ladder	66	1	0	0	-1	0	90	377
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_3.replay26	0c695859-b6aa-46ac-acd2-6534a59eaa11	3	Landers	119	114	atoll	8cbf96e7b4	ladder	121	1	0	0	-1	0	264	711
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_4.replay26	0c695859-b6aa-46ac-acd2-6534a59eaa11	4	Landers	119	114	moonrise	65714cc548	ladder	1000	1	0	0	-1	0	632	5985
0c695859-b6aa-46ac-acd2-6534a59eaa11_game_5.replay26	0c695859-b6aa-46ac-acd2-6534a59eaa11	5	Landers	119	114	eider	32e660f402	ladder	118	1	0	0	-1	0	123	460
ef76e5e3-6484-4362-b571-d4cb29bc6b55_game_1.replay26	ef76e5e3-6484-4362-b571-d4cb29bc6b55	1	LingLing40	27	114	heart	d0f31b58fa	ladder	233	0	1	217	16	217	438	1644
