file	side	opp	map	our_team	won	turns	lastrnd	kind	rnd	x	y	d2	died	drnd	life	nb_same8	nb_sameturret8	nb_opp8	nb_same16	nb_opp16	reuse
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_2.replay26	THEM	Kings College Munich	meander	1	0	747	746	gunner	262	10	8	5	0	-1	-1	7	2	9	12	19	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_2.replay26	THEM	Kings College Munich	meander	1	0	747	746	gunner	315	12	6	17	0	-1	-1	12	6	4	21	13	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_2.replay26	THEM	Kings College Munich	meander	1	0	747	746	gunner	393	15	6	32	1	407	14	9	3	6	18	11	3
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_2.replay26	THEM	Kings College Munich	meander	1	0	747	746	gunner	409	14	7	18	1	473	64	10	4	12	16	13	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_2.replay26	THEM	Kings College Munich	meander	1	0	747	746	gunner	638	16	10	25	0	-1	-1	3	0	15	7	24	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_2.replay26	THEM	Kings College Munich	meander	1	0	747	746	gunner	730	13	13	13	0	-1	-1	0	0	6	1	12	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_2.replay26	THEM	Kings College Munich	meander	1	0	747	746	sentinel	734	15	7	25	0	-1	-1	12	3	8	25	11	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	3	7	11	2	1	23	20	0	0	0	0	0	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	4	5	11	2	1	35	31	1	1	0	1	0	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	40	7	10	5	1	78	38	0	0	6	2	11	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	48	7	8	17	1	118	70	2	1	4	7	7	2
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	sentinel	53	6	7	25	1	134	81	6	1	3	10	5	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	66	7	9	10	1	92	26	3	3	5	8	9	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	81	6	8	16	1	124	43	8	4	4	12	8	2
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	US	Kings College Munich	antler	1	0	512	511	gunner	128	6	8	16	1	152	24	11	0	6	16	12	2
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	141	7	8	17	1	196	55	4	3	11	9	16	2
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	155	6	8	16	1	171	16	6	2	10	11	16	2
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	169	6	7	25	0	-1	-1	8	3	8	12	13	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	US	Kings College Munich	antler	1	0	512	511	gunner	179	6	8	16	1	183	4	10	0	7	17	11	2
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	191	4	7	29	0	-1	-1	5	1	6	7	8	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_3.replay26	THEM	Kings College Munich	antler	1	0	512	511	gunner	408	10	9	25	0	-1	-1	1	1	12	2	19	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_4.replay26	THEM	Kings College Munich	hive	1	0	255	254	gunner	76	18	2	10	0	-1	-1	0	0	7	0	9	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_4.replay26	THEM	Kings College Munich	hive	1	0	255	254	gunner	116	21	2	1	1	151	35	0	0	4	1	7	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_4.replay26	THEM	Kings College Munich	hive	1	0	255	254	gunner	140	20	2	2	1	172	32	2	2	3	2	7	2
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_4.replay26	THEM	Kings College Munich	hive	1	0	255	254	gunner	157	23	3	4	1	172	15	0	0	2	2	8	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_4.replay26	THEM	Kings College Munich	hive	1	0	255	254	gunner	179	22	5	5	0	-1	-1	1	0	9	1	11	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_4.replay26	THEM	Kings College Munich	hive	1	0	255	254	gunner	189	20	2	2	0	-1	-1	1	1	3	2	7	2
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_4.replay26	THEM	Kings College Munich	hive	1	0	255	254	gunner	237	22	0	10	0	-1	-1	1	1	0	1	1	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_5.replay26	THEM	Kings College Munich	heart	1	0	178	177	gunner	4	16	10	10	1	11	7	0	0	0	0	0	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_5.replay26	THEM	Kings College Munich	heart	1	0	178	177	gunner	63	18	9	1	1	75	12	0	0	8	0	11	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_5.replay26	THEM	Kings College Munich	heart	1	0	178	177	gunner	89	23	9	16	0	-1	-1	0	0	5	0	7	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_5.replay26	THEM	Kings College Munich	heart	1	0	178	177	gunner	97	21	10	5	0	-1	-1	1	1	5	1	9	1
02943fbd-16df-48ea-a4c0-4e6b1be486a3_game_5.replay26	THEM	Kings College Munich	heart	1	0	178	177	gunner	164	17	9	4	0	-1	-1	0	0	6	1	10	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	US	Powerpuff Girls	antler	0	0	1000	994	sentinel	6	7	7	26	1	50	44	0	0	0	0	0	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	THEM	Powerpuff Girls	antler	0	0	1000	994	gunner	8	6	7	9	1	51	43	0	0	1	0	1	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	THEM	Powerpuff Girls	antler	0	0	1000	994	gunner	24	5	9	26	0	-1	-1	5	1	5	6	8	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	US	Powerpuff Girls	antler	0	0	1000	994	gunner	47	6	9	9	1	51	4	4	1	5	8	8	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	US	Powerpuff Girls	antler	0	0	1000	994	gunner	56	6	10	4	1	58	2	2	0	5	3	9	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	THEM	Powerpuff Girls	antler	0	0	1000	994	gunner	80	5	8	17	0	-1	-1	2	1	3	6	6	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	US	Powerpuff Girls	antler	0	0	1000	994	gunner	88	6	8	16	1	91	3	4	0	2	7	5	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	US	Powerpuff Girls	antler	0	0	1000	994	gunner	103	7	11	2	1	108	5	0	0	4	0	10	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	US	Powerpuff Girls	antler	0	0	1000	994	gunner	848	7	7	26	1	851	3	8	0	2	17	6	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	THEM	Powerpuff Girls	antler	0	0	1000	994	gunner	850	4	8	20	0	-1	-1	9	3	4	14	6	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	US	Powerpuff Girls	antler	0	0	1000	994	gunner	861	8	8	20	1	864	3	8	0	2	13	8	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	THEM	Powerpuff Girls	antler	0	0	1000	994	gunner	862	8	9	29	0	-1	-1	5	3	5	10	11	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_1.replay26	THEM	Powerpuff Girls	antler	0	0	1000	994	gunner	863	9	8	25	0	-1	-1	2	2	9	8	13	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_2.replay26	US	Powerpuff Girls	fjordgate	0	0	920	919	sentinel	3	1	6	25	1	18	15	0	0	0	0	0	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_2.replay26	THEM	Powerpuff Girls	fjordgate	0	0	920	919	gunner	5	4	6	20	0	-1	-1	1	0	0	1	1	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_2.replay26	THEM	Powerpuff Girls	fjordgate	0	0	920	919	gunner	194	3	5	10	1	616	422	4	1	5	9	9	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_2.replay26	THEM	Powerpuff Girls	fjordgate	0	0	920	919	gunner	335	5	4	13	0	-1	-1	6	2	1	9	8	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_2.replay26	THEM	Powerpuff Girls	fjordgate	0	0	920	919	gunner	606	4	5	13	0	-1	-1	9	3	0	12	4	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_2.replay26	THEM	Powerpuff Girls	fjordgate	0	0	920	919	sentinel	914	5	6	25	0	-1	-1	9	3	0	14	0	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_3.replay26	US	Powerpuff Girls	meander	0	1	1000	998	sentinel	1	12	5	26	1	20	19	0	0	0	0	0	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_3.replay26	THEM	Powerpuff Girls	meander	0	1	1000	998	gunner	5	11	8	25	0	-1	-1	0	0	0	0	1	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_3.replay26	THEM	Powerpuff Girls	meander	0	1	1000	998	gunner	7	12	8	26	0	-1	-1	1	1	0	1	1	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_3.replay26	THEM	Powerpuff Girls	meander	0	1	1000	998	gunner	40	13	6	13	0	-1	-1	2	2	5	2	12	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_3.replay26	US	Powerpuff Girls	meander	0	1	1000	998	gunner	80	8	10	9	1	88	8	0	0	0	1	7	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_3.replay26	US	Powerpuff Girls	meander	0	1	1000	998	gunner	96	9	11	5	1	120	24	0	0	6	0	9	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_5.replay26	US	Powerpuff Girls	archipelago	0	0	1000	998	sentinel	22	16	16	18	1	48	26	0	0	4	0	7	1
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_5.replay26	US	Powerpuff Girls	archipelago	0	0	1000	998	gunner	37	17	17	8	1	51	14	1	1	1	1	14	2
02aa5ed0-8156-4e0f-a9b3-72358e9dfb60_game_5.replay26	US	Powerpuff Girls	archipelago	0	0	1000	998	gunner	249	17	17	8	1	252	3	0	0	3	1	19	2
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_1.replay26	US	Team 48	jackpot	1	1	117	116	gunner	96	3	3	18	0	-1	-1	1	1	9	1	14	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	14	12	5	13	0	-1	-1	0	0	1	0	2	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	US	Team 48	atoll	1	1	277	276	sentinel	15	3	9	26	0	-1	-1	0	0	0	0	0	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	16	13	5	10	0	-1	-1	1	1	1	1	2	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	17	14	6	16	1	142	125	2	2	1	2	2	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	20	11	2	9	1	122	102	0	0	1	2	2	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	134	16	5	13	1	158	24	1	1	2	3	4	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	149	15	6	17	1	171	22	2	2	4	3	6	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	161	17	3	10	0	-1	-1	0	0	2	1	5	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	177	16	4	8	1	191	14	1	1	2	2	5	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	193	14	4	4	1	212	19	2	2	2	3	8	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	208	17	4	13	1	254	46	1	1	1	2	3	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	224	17	5	18	1	240	16	2	2	0	3	3	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_2.replay26	THEM	Team 48	atoll	1	1	277	276	gunner	241	15	4	5	1	269	28	3	3	3	4	6	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_3.replay26	THEM	Team 48	lighthouse	1	1	85	84	gunner	15	9	10	5	0	-1	-1	0	0	7	0	9	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_3.replay26	THEM	Team 48	lighthouse	1	1	85	84	gunner	18	10	11	1	0	-1	-1	1	1	7	1	11	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_3.replay26	THEM	Team 48	lighthouse	1	1	85	84	gunner	21	9	14	13	1	54	33	0	0	4	2	8	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_3.replay26	THEM	Team 48	lighthouse	1	1	85	84	gunner	22	10	13	5	0	-1	-1	2	2	5	3	9	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_3.replay26	THEM	Team 48	lighthouse	1	1	85	84	gunner	24	13	10	5	0	-1	-1	0	0	5	2	6	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_4.replay26	THEM	Team 48	heart	1	1	105	104	gunner	9	16	10	10	1	67	58	0	0	0	0	1	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_4.replay26	THEM	Team 48	heart	1	1	105	104	gunner	10	17	8	5	1	50	40	1	1	0	1	0	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_4.replay26	THEM	Team 48	heart	1	1	105	104	gunner	80	20	8	2	0	-1	-1	0	0	0	0	3	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_4.replay26	THEM	Team 48	heart	1	1	105	104	gunner	92	19	8	1	0	-1	-1	1	1	0	1	2	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_5.replay26	US	Team 48	saga	1	1	101	100	sentinel	30	8	8	32	0	-1	-1	0	0	0	0	0	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_5.replay26	THEM	Team 48	saga	1	1	101	100	gunner	35	17	20	5	0	-1	-1	0	0	9	0	12	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_5.replay26	THEM	Team 48	saga	1	1	101	100	gunner	48	21	18	9	0	-1	-1	0	0	3	0	10	1
03af6569-bb1e-4d66-8bbb-d89aa0c2d263_game_5.replay26	THEM	Team 48	saga	1	1	101	100	gunner	55	20	19	5	0	-1	-1	1	1	7	2	10	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	US	Lunds Stallions	antler	0	0	750	749	sentinel	4	7	7	26	1	13	9	0	0	0	0	1	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	THEM	Lunds Stallions	antler	0	0	750	749	sentinel	7	7	9	26	1	183	176	1	1	1	1	1	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	THEM	Lunds Stallions	antler	0	0	750	749	gunner	9	7	8	17	1	113	104	2	2	1	2	1	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	THEM	Lunds Stallions	antler	0	0	750	749	gunner	10	6	7	9	1	109	99	2	2	1	3	3	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	US	Lunds Stallions	antler	0	0	750	749	sentinel	204	8	7	29	1	375	171	5	1	0	10	0	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	THEM	Lunds Stallions	antler	0	0	750	749	gunner	245	4	9	29	1	314	69	1	1	3	1	6	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	THEM	Lunds Stallions	antler	0	0	750	749	gunner	447	3	8	25	0	-1	-1	6	0	2	9	5	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	THEM	Lunds Stallions	antler	0	0	750	749	gunner	517	7	9	26	0	-1	-1	5	1	13	9	20	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	THEM	Lunds Stallions	antler	0	0	750	749	gunner	660	7	7	10	0	-1	-1	3	1	16	9	26	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_1.replay26	THEM	Lunds Stallions	antler	0	0	750	749	gunner	677	8	7	13	0	-1	-1	3	2	16	6	27	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_2.replay26	THEM	Lunds Stallions	moonrise	0	1	1000	995	gunner	12	6	1	5	0	-1	-1	0	0	0	0	0	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_2.replay26	THEM	Lunds Stallions	moonrise	0	1	1000	995	gunner	15	10	3	25	1	58	43	4	2	2	4	4	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_2.replay26	THEM	Lunds Stallions	moonrise	0	1	1000	995	gunner	16	8	2	10	1	741	725	2	2	1	4	3	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	THEM	Lunds Stallions	fjordgate	0	1	1000	836	gunner	7	4	5	13	1	44	37	1	1	0	1	3	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	THEM	Lunds Stallions	fjordgate	0	1	1000	836	gunner	10	4	0	8	1	80	70	0	0	3	0	4	2
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	THEM	Lunds Stallions	fjordgate	0	1	1000	836	gunner	14	5	1	10	1	93	79	1	1	3	4	4	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	US	Lunds Stallions	fjordgate	0	1	1000	836	sentinel	41	4	1	29	1	60	19	4	1	2	5	6	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	US	Lunds Stallions	fjordgate	0	1	1000	836	gunner	55	3	4	13	1	141	86	7	0	1	12	3	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	US	Lunds Stallions	fjordgate	0	1	1000	836	sentinel	112	4	2	20	1	300	188	5	1	2	10	5	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	THEM	Lunds Stallions	fjordgate	0	1	1000	836	gunner	137	5	4	13	1	148	11	4	0	5	6	10	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	US	Lunds Stallions	fjordgate	0	1	1000	836	gunner	155	5	3	10	1	245	90	4	1	4	10	6	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	US	Lunds Stallions	fjordgate	0	1	1000	836	gunner	201	1	5	26	1	318	117	10	0	0	13	0	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	THEM	Lunds Stallions	fjordgate	0	1	1000	836	gunner	216	4	3	5	1	222	6	0	0	10	4	18	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	THEM	Lunds Stallions	fjordgate	0	1	1000	836	gunner	228	5	5	18	1	248	20	3	0	5	4	12	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_3.replay26	THEM	Lunds Stallions	fjordgate	0	1	1000	836	gunner	470	4	0	8	1	604	134	0	0	11	0	17	2
03e63d07-fd8c-4933-b290-570be7e52c36_game_4.replay26	THEM	Lunds Stallions	lighthouse	0	0	1000	758	gunner	25	6	1	13	1	601	576	0	0	4	0	6	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_4.replay26	THEM	Lunds Stallions	lighthouse	0	0	1000	758	gunner	501	2	1	5	0	-1	-1	0	0	4	1	8	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_4.replay26	THEM	Lunds Stallions	lighthouse	0	0	1000	758	gunner	629	8	1	29	0	-1	-1	3	0	1	5	2	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_4.replay26	THEM	Lunds Stallions	lighthouse	0	0	1000	758	gunner	703	7	1	20	0	-1	-1	7	2	3	10	4	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_5.replay26	US	Lunds Stallions	meander	0	0	158	157	sentinel	6	13	5	29	0	-1	-1	0	0	0	0	1	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_5.replay26	THEM	Lunds Stallions	meander	0	0	158	157	gunner	8	11	7	16	1	9	1	1	1	1	1	1	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_5.replay26	THEM	Lunds Stallions	meander	0	0	158	157	gunner	11	10	6	10	0	-1	-1	1	0	2	2	5	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_5.replay26	THEM	Lunds Stallions	meander	0	0	158	157	gunner	11	10	8	26	1	28	17	2	1	1	4	3	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_5.replay26	THEM	Lunds Stallions	meander	0	0	158	157	gunner	100	12	6	10	1	102	2	6	1	3	11	5	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_5.replay26	THEM	Lunds Stallions	meander	0	0	158	157	gunner	104	11	6	9	1	108	4	7	1	2	11	5	1
03e63d07-fd8c-4933-b290-570be7e52c36_game_5.replay26	THEM	Lunds Stallions	meander	0	0	158	157	sentinel	150	12	7	17	0	-1	-1	8	2	3	13	4	1
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	9	11	8	9	1	13	4	0	0	0	0	0	4
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	10	11	7	16	1	13	3	1	1	1	1	1	2
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	11	12	8	10	1	17	6	2	2	2	2	2	1
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	11	10	6	26	1	127	116	4	3	1	5	1	2
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	14	11	7	16	1	111	97	2	2	1	2	2	2
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	40	11	10	1	1	102	62	0	0	10	1	13	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	53	9	10	5	1	92	39	1	1	9	2	12	1
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	80	10	11	1	1	90	10	2	2	9	2	14	1
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	113	11	8	9	1	115	2	1	1	7	1	12	4
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	184	10	6	26	0	-1	-1	2	1	4	5	7	2
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	365	11	8	9	1	368	3	1	1	19	1	32	4
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	368	11	8	9	0	-1	-1	1	1	19	1	32	4
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	480	11	10	1	1	484	4	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	516	11	10	1	1	519	3	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	519	11	10	1	1	523	4	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	741	11	10	1	1	744	3	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	744	11	10	1	1	748	4	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	777	11	10	1	1	780	3	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	780	11	10	1	1	784	4	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	837	11	10	1	1	840	3	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	840	11	10	1	1	844	4	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	854	11	10	1	1	857	3	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_1.replay26	THEM	Orizon	lighthouse	1	1	1000	940	gunner	857	11	10	1	1	861	4	1	1	16	1	32	12
047ea519-f6e8-4971-9534-9b5d7f3df263_game_2.replay26	THEM	Orizon	fjordgate	1	0	550	549	gunner	1	5	4	5	1	28	27	0	0	0	0	0	1
047ea519-f6e8-4971-9534-9b5d7f3df263_game_2.replay26	THEM	Orizon	fjordgate	1	0	550	549	gunner	2	4	5	5	1	8	6	1	1	0	1	1	1
047ea519-f6e8-4971-9534-9b5d7f3df263_game_2.replay26	THEM	Orizon	fjordgate	1	0	550	549	gunner	3	4	3	13	1	6	3	2	2	0	2	0	1
047ea519-f6e8-4971-9534-9b5d7f3df263_game_2.replay26	THEM	Orizon	fjordgate	1	0	550	549	gunner	3	6	3	9	1	57	54	3	3	0	3	0	3
047ea519-f6e8-4971-9534-9b5d7f3df263_game_2.replay26	THEM	Orizon	fjordgate	1	0	550	549	gunner	4	3	4	13	1	8	4	3	3	0	4	0	1
047ea519-f6e8-4971-9534-9b5d7f3df263_game_2.replay26	THEM	Orizon	fjordgate	1	0	550	549	gunner	62	4	4	8	1	66	4	0	0	0	0	2	2
047ea519-f6e8-4971-9534-9b5d7f3df263_game_2.replay26	US	Orizon	fjordgate	1	0	550	549	gunner	72	7	4	29	1	80	8	5	0	0	7	0	1
