file	team	band	metric	n
010eb62d-8337-4411-beef-811b8fbf6543_game_4.replay26	1	r300+	build_gunner	6
010eb62d-8337-4411-beef-811b8fbf6543_game_4.replay26	1	r300+	shot	67
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	0	r0-150	build_builder_bot	5
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	1	r0-150	build_builder_bot	5
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	1	r0-150	build_conveyor	48
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	0	r0-150	build_gunner	3
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	1	r0-150	build_harvester	4
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	0	r0-150	shot	127
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	1	r0-150	build_gunner	3
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	1	r0-150	shot	9
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	0	r150-200	shot	30
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	0	r200-300	shot	62
010eb62d-8337-4411-beef-811b8fbf6543_game_5.replay26	0	r300+	shot	108
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r0-150	build_builder_bot	8
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r0-150	build_builder_bot	8
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r0-150	build_harvester	8
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r0-150	build_harvester	8
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r0-150	build_conveyor	46
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r0-150	build_conveyor	45
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r0-150	batk	212
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r0-150	build_launcher	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r0-150	batk	109
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r0-150	build_gunner	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r0-150	shot	21
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r0-150	build_barrier	4
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r0-150	build_gunner	6
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r0-150	shot	33
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r0-150	batk_core	40
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r150-200	batk	100
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r150-200	build_gunner	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r150-200	batk_core	50
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r150-200	batk	38
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r150-200	build_conveyor	9
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r150-200	shot	53
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r150-200	build_builder_bot	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r150-200	build_sentinel	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r200-300	build_builder_bot	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r200-300	batk	159
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r200-300	batk	18
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r200-300	batk_core	94
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r200-300	shot	65
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r200-300	build_barrier	3
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r200-300	build_conveyor	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r200-300	build_harvester	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r200-300	build_conveyor	9
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r200-300	build_builder_bot	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r300+	batk	731
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r300+	batk_core	690
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r300+	build_conveyor	20
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r300+	shot	485
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r300+	build_builder_bot	3
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r300+	batk	103
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r300+	build_builder_bot	15
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r300+	build_barrier	8
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r300+	build_sentinel	9
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	0	r300+	shot	37
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r300+	build_sentinel	6
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	1	r300+	build_gunner	4
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r0-150	build_builder_bot	7
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r0-150	build_builder_bot	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r0-150	build_harvester	4
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r0-150	build_conveyor	9
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r0-150	build_gunner	9
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r0-150	shot	19
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r0-150	build_sentinel	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r0-150	shot	56
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r0-150	build_harvester	4
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r0-150	build_conveyor	36
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r0-150	batk	122
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r0-150	build_sentinel	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r0-150	build_gunner	3
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r0-150	build_launcher	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r0-150	batk	166
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r150-200	batk	4
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r150-200	batk	82
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r150-200	build_conveyor	6
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r150-200	build_gunner	3
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r150-200	build_builder_bot	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r150-200	build_gunner	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r150-200	shot	30
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r150-200	build_barrier	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r150-200	build_harvester	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r200-300	build_harvester	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r200-300	batk	126
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r200-300	shot	91
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r200-300	build_conveyor	17
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r200-300	shot	30
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r200-300	build_gunner	3
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r200-300	build_gunner	4
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r200-300	batk_core	69
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r200-300	build_builder_bot	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r200-300	batk	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r200-300	build_sentinel	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r300+	batk	700
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r300+	batk_core	700
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r300+	build_harvester	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r300+	shot	38
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r300+	build_builder_bot	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r300+	build_sentinel	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r300+	shot	406
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r300+	build_builder_bot	16
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r300+	build_sentinel	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	0	r300+	build_conveyor	64
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r300+	batk	46
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	1	r300+	build_gunner	3
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r0-150	build_builder_bot	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r0-150	build_builder_bot	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r0-150	build_gunner	7
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r0-150	build_harvester	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r0-150	build_sentinel	3
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r0-150	batk	102
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r0-150	shot	19
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r0-150	shot	14
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r0-150	batk	134
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r0-150	build_harvester	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r0-150	build_conveyor	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r0-150	build_conveyor	6
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r0-150	batk_core	124
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r0-150	batk_core	69
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r150-200	batk	36
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r150-200	batk_core	36
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r150-200	batk	50
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r150-200	batk_core	50
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r150-200	build_gunner	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r150-200	shot	4
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r200-300	build_gunner	3
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r200-300	batk	100
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r200-300	batk_core	100
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r200-300	shot	7
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r200-300	batk	38
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r200-300	batk_core	38
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r300+	batk	113
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	1	r300+	batk_core	113
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r300+	batk	359
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r300+	batk_core	359
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	0	r300+	shot	18
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r0-150	build_builder_bot	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	1	r0-150	build_builder_bot	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	1	r0-150	build_harvester	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r0-150	build_sentinel	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	1	r0-150	build_gunner	9
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	1	r0-150	build_conveyor	6
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r0-150	shot	94
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	1	r0-150	shot	39
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r0-150	build_harvester	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r0-150	build_conveyor	34
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r0-150	batk	127
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	1	r0-150	build_sentinel	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r0-150	build_gunner	3
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	1	r0-150	batk	6
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r0-150	batk_core	20
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r150-200	batk	39
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r150-200	batk_core	39
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	1	r150-200	shot	14
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r150-200	shot	25
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	1	r150-200	build_gunner	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r150-200	build_gunner	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	1	r150-200	batk	10
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	0	r150-200	build_conveyor	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r0-150	build_builder_bot	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r0-150	build_builder_bot	6
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r0-150	build_harvester	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r0-150	build_harvester	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r0-150	build_conveyor	31
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r0-150	build_conveyor	23
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r0-150	build_launcher	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r0-150	build_sentinel	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r0-150	shot	98
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r0-150	batk	105
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r0-150	build_gunner	6
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r0-150	build_sentinel	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r0-150	shot	5
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r0-150	build_gunner	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r0-150	batk	21
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r0-150	batk_core	38
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r0-150	build_barrier	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r150-200	batk	49
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r150-200	shot	7
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r150-200	batk	54
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r150-200	batk_core	18
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r150-200	build_conveyor	21
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r150-200	build_barrier	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r150-200	build_gunner	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r150-200	build_harvester	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r150-200	build_builder_bot	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r150-200	shot	11
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r200-300	batk	98
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r200-300	batk	130
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r200-300	build_conveyor	36
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r200-300	build_gunner	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r200-300	shot	34
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r200-300	build_builder_bot	3
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r200-300	batk_core	88
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r200-300	build_conveyor	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r200-300	build_harvester	4
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r200-300	build_barrier	2
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r300+	build_builder_bot	9
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r300+	batk	165
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r300+	batk_core	161
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r300+	batk	216
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r300+	build_conveyor	31
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	1	r300+	shot	177
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	0	r300+	build_harvester	8
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r0-150	build_builder_bot	7
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r0-150	build_builder_bot	9
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r0-150	build_launcher	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r0-150	build_harvester	7
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r0-150	build_conveyor	23
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r0-150	build_harvester	4
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r0-150	build_gunner	12
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r0-150	build_conveyor	26
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r0-150	build_sentinel	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r0-150	build_gunner	5
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r0-150	shot	57
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r0-150	shot	79
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r0-150	batk	39
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r0-150	batk	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r150-200	shot	18
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r150-200	build_gunner	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r150-200	build_builder_bot	3
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r150-200	build_harvester	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r150-200	build_conveyor	7
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r150-200	build_harvester	3
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r150-200	shot	18
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r150-200	build_builder_bot	2
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r200-300	shot	25
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r200-300	build_conveyor	21
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r200-300	build_harvester	2
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r200-300	shot	43
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r200-300	build_builder_bot	5
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r200-300	build_harvester	2
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r200-300	batk	14
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r200-300	build_builder_bot	4
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r200-300	batk	34
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r200-300	build_gunner	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r200-300	build_gunner	5
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r300+	build_gunner	15
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r300+	build_gunner	11
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r300+	shot	126
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r300+	shot	180
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r300+	build_conveyor	35
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r300+	batk	20
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r300+	build_builder_bot	7
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r300+	build_builder_bot	5
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	0	r300+	build_harvester	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r300+	batk	143
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r300+	build_barrier	10
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r300+	build_sentinel	3
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r0-150	build_builder_bot	8
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r0-150	build_builder_bot	8
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r0-150	build_launcher	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r0-150	build_harvester	6
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r0-150	build_launcher	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r0-150	build_conveyor	36
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r0-150	build_harvester	3
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r0-150	build_conveyor	18
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r0-150	build_gunner	3
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r0-150	shot	32
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r0-150	batk	42
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r0-150	batk	9
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r0-150	build_gunner	6
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r0-150	shot	40
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r0-150	build_sentinel	3
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r0-150	build_barrier	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r0-150	build_barrier	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r150-200	build_builder_bot	2
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r150-200	build_builder_bot	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r150-200	batk	15
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r150-200	shot	6
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r150-200	build_conveyor	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r200-300	build_builder_bot	2
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r200-300	build_harvester	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r200-300	build_sentinel	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r200-300	shot	29
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r200-300	build_conveyor	13
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r200-300	batk	15
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r200-300	build_gunner	5
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	0	r200-300	batk	8
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r200-300	build_barrier	1
