file	rnd	band	team	kind	x	y	d2_own	d2_enemy	side	winner
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_4.replay26	21	r0-150	1	gunner	3	11	202	10	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_4.replay26	22	r0-150	0	gunner	13	5	202	10	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_4.replay26	23	r0-150	0	gunner	12	4	200	8	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_4.replay26	32	r0-150	0	gunner	11	2	225	9	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_4.replay26	47	r0-150	0	gunner	12	2	244	4	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_4.replay26	60	r0-150	0	gunner	15	6	233	17	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_4.replay26	192	r150-200	0	gunner	17	1	394	10	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_5.replay26	7	r0-150	1	sentinel	13	10	37	37	HOME	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_5.replay26	11	r0-150	1	sentinel	17	8	5	101	HOME	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_5.replay26	12	r0-150	0	gunner	16	9	81	9	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_5.replay26	28	r0-150	0	gunner	20	11	173	5	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_5.replay26	62	r0-150	0	gunner	21	9	196	4	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_5.replay26	149	r0-150	0	gunner	19	8	145	1	FORWARD	0
3ba9c9c6-03a8-413a-bb6b-7c73f55f0a86_game_5.replay26	193	r150-200	0	gunner	21	9	196	4	FORWARD	0
3bfcd17c-5067-4685-b47c-c6b7d967d685_game_1.replay26	10	r0-150	0	gunner	3	3	8	512	HOME	1
3bfcd17c-5067-4685-b47c-c6b7d967d685_game_1.replay26	16	r0-150	1	gunner	16	21	13	377	HOME	1
3bfcd17c-5067-4685-b47c-c6b7d967d685_game_1.replay26	28	r0-150	1	gunner	22	15	25	389	HOME	1
3bfcd17c-5067-4685-b47c-c6b7d967d685_game_1.replay26	49	r0-150	1	gunner	16	15	25	221	HOME	1
3bfcd17c-5067-4685-b47c-c6b7d967d685_game_1.replay26	77	r0-150	1	gunner	21	15	20	356	HOME	1
3bfcd17c-5067-4685-b47c-c6b7d967d685_game_2.replay26	15	r0-150	1	gunner	8	10	9	58	HOME	1
3bfcd17c-5067-4685-b47c-c6b7d967d685_game_2.replay26	815	r300+	1	gunner	11	6	16	9	FORWARD	1
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_1.replay26	2	r0-150	1	launcher	17	16	5	313	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_1.replay26	4	r0-150	0	launcher	7	7	18	242	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_1.replay26	23	r0-150	1	sentinel	8	5	269	17	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_1.replay26	25	r0-150	1	sentinel	8	4	296	16	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_1.replay26	29	r0-150	1	sentinel	7	2	377	13	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_1.replay26	114	r0-150	0	gunner	21	16	433	13	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_1.replay26	161	r150-200	0	sentinel	3	5	2	394	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_1.replay26	182	r150-200	0	gunner	17	20	425	5	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	1	r0-150	1	launcher	6	10	4	36	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	3	r0-150	1	gunner	5	4	65	1	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	4	r0-150	1	gunner	5	6	37	5	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	4	r0-150	1	gunner	7	6	37	5	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	18	r0-150	0	sentinel	8	5	5	53	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	27	r0-150	0	launcher	6	8	16	16	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	55	r0-150	0	sentinel	8	6	8	40	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	155	r150-200	0	gunner	7	9	26	10	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	158	r150-200	0	sentinel	4	4	4	68	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	175	r150-200	0	sentinel	9	1	18	130	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	196	r150-200	0	sentinel	7	6	5	37	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	665	r300+	0	gunner	4	10	40	8	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_2.replay26	667	r300+	0	gunner	6	9	25	9	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_3.replay26	1	r0-150	1	launcher	18	18	2	338	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_3.replay26	10	r0-150	0	launcher	10	8	34	202	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_3.replay26	21	r0-150	0	gunner	17	17	288	8	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_3.replay26	29	r0-150	1	sentinel	9	5	296	16	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_3.replay26	30	r0-150	0	sentinel	8	4	10	346	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_3.replay26	33	r0-150	1	sentinel	8	3	377	13	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_3.replay26	48	r0-150	0	gunner	20	16	346	10	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_4.replay26	11	r0-150	1	sentinel	11	9	64	16	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_4.replay26	12	r0-150	0	sentinel	6	9	1	169	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_4.replay26	127	r0-150	0	sentinel	10	9	9	81	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_4.replay26	140	r0-150	1	sentinel	4	9	225	9	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_4.replay26	140	r0-150	0	sentinel	9	9	4	100	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_4.replay26	168	r150-200	0	gunner	16	10	82	10	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_4.replay26	180	r150-200	0	gunner	17	11	104	8	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_4.replay26	297	r200-300	0	gunner	16	9	81	9	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	1	r0-150	0	launcher	12	6	10	17	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	4	r0-150	1	gunner	11	7	9	16	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	5	r0-150	0	sentinel	11	5	4	25	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	81	r0-150	0	gunner	8	2	10	73	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	88	r0-150	0	gunner	10	0	10	101	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	127	r0-150	0	gunner	10	9	37	2	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	136	r0-150	0	gunner	11	7	16	9	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	155	r150-200	0	gunner	10	8	26	5	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	222	r200-300	0	gunner	8	10	58	9	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	252	r200-300	0	sentinel	7	2	17	80	HOME	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	267	r200-300	0	gunner	11	12	81	4	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	283	r200-300	0	gunner	10	12	82	5	FORWARD	0
3c4858e9-5564-4794-85fc-b5eef0dfbead_game_5.replay26	310	r300+	0	sentinel	14	1	13	90	HOME	0
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_1.replay26	13	r0-150	1	sentinel	8	6	145	1	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_1.replay26	14	r0-150	1	sentinel	8	7	122	2	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_1.replay26	20	r0-150	1	sentinel	9	3	225	9	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_2.replay26	119	r0-150	1	sentinel	10	5	233	25	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_2.replay26	121	r0-150	1	sentinel	5	4	365	1	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_2.replay26	144	r0-150	1	sentinel	4	5	365	1	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_3.replay26	35	r0-150	1	sentinel	5	2	485	9	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_4.replay26	8	r0-150	1	sentinel	11	9	64	16	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_4.replay26	19	r0-150	1	sentinel	5	11	200	8	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_4.replay26	22	r0-150	1	sentinel	4	12	234	18	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_5.replay26	14	r0-150	1	sentinel	7	8	145	1	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_5.replay26	23	r0-150	1	sentinel	6	9	169	1	FORWARD	1
3c680db0-e40d-49b6-b010-e9baeac06cdc_game_5.replay26	33	r0-150	0	gunner	6	4	26	194	HOME	1
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_1.replay26	2	r0-150	0	launcher	5	19	10	512	HOME	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_1.replay26	2	r0-150	1	launcher	20	3	1	613	HOME	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_1.replay26	5	r0-150	0	launcher	6	17	25	421	HOME	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_1.replay26	23	r0-150	0	gunner	19	6	485	13	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_1.replay26	25	r0-150	0	gunner	18	4	512	10	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_1.replay26	26	r0-150	0	gunner	19	5	514	8	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_1.replay26	61	r0-150	1	gunner	4	22	650	8	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_2.replay26	12	r0-150	0	launcher	9	9	32	200	HOME	1
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_2.replay26	24	r0-150	0	gunner	17	17	288	8	FORWARD	1
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_2.replay26	29	r0-150	1	gunner	7	4	369	5	FORWARD	1
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_2.replay26	30	r0-150	1	gunner	7	6	313	5	FORWARD	1
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_2.replay26	33	r0-150	0	gunner	16	20	346	10	FORWARD	1
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_2.replay26	35	r0-150	1	gunner	5	2	485	9	FORWARD	1
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_2.replay26	36	r0-150	0	gunner	17	21	400	8	FORWARD	1
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_2.replay26	38	r0-150	0	gunner	17	22	433	13	FORWARD	1
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_3.replay26	4	r0-150	0	gunner	6	9	25	9	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_3.replay26	6	r0-150	0	gunner	7	9	26	10	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_3.replay26	6	r0-150	1	gunner	8	7	29	13	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_3.replay26	8	r0-150	1	gunner	9	7	34	18	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_3.replay26	12	r0-150	1	gunner	9	6	45	13	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_3.replay26	13	r0-150	1	gunner	7	7	26	10	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_4.replay26	8	r0-150	0	launcher	11	7	40	208	HOME	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_4.replay26	22	r0-150	0	gunner	16	19	317	9	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_4.replay26	23	r0-150	0	gunner	17	18	313	5	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_4.replay26	30	r0-150	0	gunner	16	20	346	10	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_4.replay26	49	r0-150	0	gunner	17	21	400	8	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_5.replay26	2	r0-150	0	gunner	4	5	13	5	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_5.replay26	3	r0-150	0	gunner	5	4	13	5	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_5.replay26	4	r0-150	1	gunner	5	5	2	18	HOME	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_5.replay26	7	r0-150	1	gunner	2	6	16	16	HOME	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_5.replay26	15	r0-150	1	gunner	1	4	29	5	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_5.replay26	17	r0-150	1	gunner	0	4	40	8	FORWARD	0
3c72412d-4c40-45d4-a542-9e31ec2f7815_game_5.replay26	22	r0-150	0	gunner	8	4	40	8	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	3	r0-150	0	sentinel	11	5	4	25	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	5	r0-150	1	gunner	11	8	4	25	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	5	r0-150	1	gunner	13	7	13	20	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	6	r0-150	1	gunner	11	7	9	16	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	7	r0-150	1	gunner	9	7	13	20	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	7	r0-150	1	gunner	12	6	17	10	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	76	r0-150	0	gunner	8	10	58	9	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	127	r0-150	0	gunner	8	11	73	10	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	192	r150-200	0	launcher	11	7	16	9	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	211	r200-300	0	sentinel	12	7	17	10	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	212	r200-300	0	sentinel	12	9	37	2	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	214	r200-300	0	sentinel	14	8	34	13	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	220	r200-300	0	sentinel	14	3	9	58	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	224	r200-300	0	sentinel	14	0	18	109	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	227	r200-300	0	gunner	15	1	20	97	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	232	r200-300	0	gunner	13	1	8	85	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	278	r200-300	1	gunner	13	10	4	53	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	281	r200-300	0	sentinel	13	9	40	5	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_1.replay26	283	r200-300	0	sentinel	11	8	25	4	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	5	r0-150	1	launcher	16	2	4	340	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	8	r0-150	1	launcher	12	4	8	200	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	11	r0-150	1	launcher	7	4	53	125	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	18	r0-150	0	launcher	5	15	10	250	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	31	r0-150	0	sentinel	9	3	170	26	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	36	r0-150	0	gunner	11	3	202	10	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	53	r0-150	1	gunner	12	2	4	244	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	61	r0-150	0	gunner	11	2	225	9	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	90	r0-150	1	gunner	12	2	4	244	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	141	r0-150	1	gunner	12	2	4	244	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_2.replay26	182	r150-200	0	gunner	12	4	200	8	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_3.replay26	17	r0-150	0	launcher	3	6	5	369	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_3.replay26	38	r0-150	0	sentinel	14	14	200	32	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_3.replay26	101	r0-150	1	gunner	13	15	34	202	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_3.replay26	162	r150-200	0	gunner	18	21	485	9	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_3.replay26	172	r150-200	0	gunner	17	21	458	10	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_3.replay26	185	r150-200	1	gunner	18	20	4	452	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_4.replay26	6	r0-150	0	sentinel	14	10	50	26	FORWARD	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_4.replay26	8	r0-150	1	gunner	17	10	5	101	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_4.replay26	9	r0-150	1	gunner	16	8	10	82	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_4.replay26	10	r0-150	1	gunner	14	7	29	53	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_4.replay26	10	r0-150	1	gunner	15	9	16	64	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_4.replay26	148	r0-150	1	gunner	17	9	4	100	HOME	0
3cd88b65-5be9-40f7-92b1-b569e2a45930_game_5.replay26	5	r0-150	0	sentinel	9	4	17	26	HOME	0
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	8	r0-150	0	launcher	6	6	18	50	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	11	r0-150	0	gunner	9	9	72	8	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	11	r0-150	1	gunner	8	10	10	74	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	12	r0-150	0	gunner	10	10	98	2	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	15	r0-150	1	gunner	8	9	13	61	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	40	r0-150	1	gunner	10	7	17	65	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	46	r0-150	0	sentinel	3	6	9	89	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	60	r0-150	0	gunner	8	8	50	18	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	64	r0-150	0	gunner	9	10	85	5	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	67	r0-150	1	gunner	10	8	10	74	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	145	r0-150	0	gunner	9	10	85	5	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	221	r200-300	1	gunner	10	10	2	98	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	311	r300+	1	gunner	7	5	52	20	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	312	r300+	1	gunner	9	7	20	52	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	312	r300+	1	gunner	8	10	10	74	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	314	r300+	1	gunner	7	7	32	32	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	319	r300+	1	gunner	8	7	25	41	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	322	r300+	1	gunner	8	9	13	61	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	323	r300+	1	gunner	9	6	29	45	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	339	r300+	1	gunner	6	9	29	45	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	356	r300+	1	gunner	13	5	40	104	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	371	r300+	1	gunner	4	5	85	5	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	373	r300+	1	gunner	6	10	26	58	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	387	r300+	1	gunner	7	14	25	137	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	395	r300+	1	gunner	6	15	41	153	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	431	r300+	1	gunner	3	7	80	16	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	454	r300+	1	gunner	2	6	106	10	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	454	r300+	1	gunner	4	7	65	17	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_1.replay26	455	r300+	1	gunner	4	6	74	10	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	2	r0-150	1	gunner	11	8	4	25	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	3	r0-150	0	launcher	12	6	10	17	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	3	r0-150	1	gunner	12	7	10	17	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	6	r0-150	0	gunner	11	7	16	9	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	6	r0-150	1	gunner	10	9	2	37	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	6	r0-150	0	sentinel	10	5	5	26	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	51	r0-150	1	gunner	12	9	2	37	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	76	r0-150	1	gunner	14	7	18	25	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	88	r0-150	1	gunner	10	8	5	26	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	110	r0-150	1	gunner	10	7	10	17	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	143	r0-150	0	gunner	13	8	29	8	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	153	r150-200	1	gunner	11	6	16	9	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	171	r150-200	0	gunner	12	7	17	10	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	205	r200-300	0	gunner	13	8	29	8	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	232	r200-300	1	gunner	12	6	17	10	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	247	r200-300	1	gunner	11	8	4	25	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_2.replay26	302	r300+	1	gunner	10	6	17	10	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	5	r0-150	0	launcher	4	3	25	221	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	17	r0-150	0	gunner	12	12	288	8	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	19	r0-150	0	gunner	11	14	317	9	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	19	r0-150	1	gunner	9	11	34	202	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	22	r0-150	1	gunner	13	13	2	338	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	22	r0-150	1	gunner	13	11	10	290	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	27	r0-150	1	gunner	12	14	4	340	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	32	r0-150	1	gunner	13	14	1	365	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	34	r0-150	1	gunner	12	14	4	340	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	43	r0-150	1	gunner	13	12	5	313	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	67	r0-150	1	gunner	4	9	125	97	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	81	r0-150	0	sentinel	3	1	10	290	HOME	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	121	r0-150	0	gunner	11	14	317	9	FORWARD	1
3ced1189-112c-4b56-8b2a-ce59d4dddea4_game_3.replay26	143	r0-150	1	gunner	13	9	26	250	HOME	1
